slug,asset,duration,start_ts,strategy,label,side,price,size,t_place_rel,t_cancel_rel,status,placed,q_ahead0,q_ahead_end,filled,fill_ratio,executed,executed_full,fill_reason,traded_at_level,mid_at_place,t_fill_rel,delay_s,resolved_up,would_win,pnl_per_share,pnl_order,pnl_per_placed_share,rebate_per_share,tag_price,tag_cancel,tag_gap,tag_pair,tag_p_up,slot,half,cellule
btc-updown-5m-1790399400,btc,5m,1790399400,fair_value,± 1 c,down,0.72,10,50,60,cancelled,True,1180.77,93.37,0,0,False,False,,0,0.275,,,False,1,0.28,0,0,0.0028224,,,,,0.244713,1989332,1re moitié,BTC 5m
btc-updown-5m-1790399400,btc,5m,1790399400,fair_value,± 1 c,up,0.22,10,60,70,filled,True,537,0,10,1,True,True,traversal,65.641,0.225,63.898,3.598,False,0,-0.22,-2.2,-0.22,0.0024024,,,,,0.224665,1989332,1re moitié,BTC 5m
btc-updown-5m-1790399400,btc,5m,1790399400,fair_value,± 1 c,down,0.74,10,60,70,cancelled,True,228,35,0,0,False,False,,0,0.225,,,False,1,0.26,0,0,0.0026936,,,,,0.224665,1989332,1re moitié,BTC 5m
btc-updown-5m-1790399400,btc,5m,1790399400,fair_value,± 1 c,up,0.2,10,70,80,cancelled,True,484.93,31,0,0,False,False,,7.5,0.205,,,False,0,-0.2,-0,-0,0.00224,,,,,0.203931,1989332,1re moitié,BTC 5m
btc-updown-5m-1790399400,btc,5m,1790399400,fair_value,± 1 c,down,0.76,10,70,80,cancelled,True,305.48,97.48,0,0,False,False,,0,0.205,,,False,1,0.24,0,0,0.0025536,,,,,0.203931,1989332,1re moitié,BTC 5m
btc-updown-5m-1790399400,btc,5m,1790399400,fair_value,± 1 c,up,0.19,10,80,90,filled,True,152,0,10,1,True,True,traversal,26,0.215,85.29,4.99,False,0,-0.19,-1.9,-0.19,0.0021546,,,,,0.182172,1989332,1re moitié,BTC 5m
btc-updown-5m-1790399400,btc,5m,1790399400,fair_value,± 1 c,down,0.78,10,80,90,cancelled,True,1300.94,1085.09,0,0,False,False,,4.54545,0.215,,,False,1,0.22,0,0,0.0024024,,,,,0.182172,1989332,1re moitié,BTC 5m
btc-updown-5m-1790399400,btc,5m,1790399400,fair_value,± 1 c,up,0.17,10,90,100,filled,True,196,0,10,1,True,True,queue,245.614,0.175,93.023,2.723,False,0,-0.17,-1.7,-0.17,0.0019754,,,,,0.159559,1989332,1re moitié,BTC 5m
btc-updown-5m-1790399400,btc,5m,1790399400,fair_value,± 1 c,down,0.8,10,90,100,partial,True,519.48,0,5,0.5,True,False,queue,5,0.175,95.829,5.529,False,1,0.2,1,0.1,0.00224,,,,,0.159559,1989332,1re moitié,BTC 5m
btc-updown-5m-1790399400,btc,5m,1790399400,fair_value,± 1 c,up,0.14,10,100,110,cancelled,True,306.6,291.6,0,0,False,False,,0,0.165,,,False,0,-0.14,-0,-0,0.0016856,,,,,0.136833,1989332,1re moitié,BTC 5m
btc-updown-5m-1790399400,btc,5m,1790399400,fair_value,± 1 c,up,0.12,10,110,120,cancelled,True,871.6,0,0,0,False,False,,33.6,0.165,,,False,0,-0.12,-0,-0,0.0014784,,,,,0.114129,1989332,1re moitié,BTC 5m
btc-updown-5m-1790399400,btc,5m,1790399400,fair_value,± 1 c,down,0.83,10,100,120,filled,True,75,0,10,1,True,True,queue,106.028,0.165,102.113,1.813,False,1,0.17,1.7,0.17,0.0019754,,,,,0.114129,1989332,1re moitié,BTC 5m
btc-updown-5m-1790399400,btc,5m,1790399400,fair_value,± 1 c,up,0.1,10,120,130,filled,True,398.9,0,10,1,True,True,queue,75.7778,0.115,123.416,3.116,False,0,-0.1,-1,-0.1,0.00126,,,,,0.0921415,1989332,1re moitié,BTC 5m
btc-updown-5m-1790399400,btc,5m,1790399400,fair_value,± 1 c,down,0.87,10,120,130,cancelled,True,475.39,145,0,0,False,False,,0,0.115,,,False,1,0.13,0,0,0.0015834,,,,,0.0921415,1989332,1re moitié,BTC 5m
btc-updown-5m-1790399400,btc,5m,1790399400,fair_value,± 1 c,up,0.07,10,130,140,cancelled,True,640.54,49.17,0,0,False,False,,102.419,0.075,,,False,0,-0.07,-0,-0,0.0009114,,,,,0.0710151,1989332,1re moitié,BTC 5m
btc-updown-5m-1790399400,btc,5m,1790399400,fair_value,± 1 c,down,0.89,10,130,140,cancelled,True,208.35,113.25,0,0,False,False,,0,0.075,,,False,1,0.11,0,0,0.0013706,,,,,0.0710151,1989332,1re moitié,BTC 5m
btc-updown-5m-1790399400,btc,5m,1790399400,fair_value,± 1 c,up,0.06,10,140,150,filled,True,814.45,0,10,1,True,True,queue,31.3617,0.075,143.913,3.613,False,0,-0.06,-0.6,-0.06,0.0007896,,,,,0.0337912,1989332,1re moitié,BTC 5m
btc-updown-5m-1790399400,btc,5m,1790399400,fair_value,± 1 c,down,0.91,10,140,150,cancelled,True,375.53,101,0,0,False,False,,0,0.075,,,False,1,0.09,0,0,0.0011466,,,,,0.0337912,1989332,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,signal,0.48/S+0,up,0.48,10,-30,0,cancelled,True,155.82,90.81,0,0,False,False,,0,0.505,,,False,0,-0.48,-0,-0,0.0034944,0.48,0,1.45056e-05,,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,signal,0.48/S+30,up,0.48,10,-30,30,filled,True,155.82,0,10,1,True,True,traversal,45,0.505,2.623,32.323,False,0,-0.48,-4.8,-0.48,0.0034944,0.48,30,1.45056e-05,,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,signal,0.48/S+60,up,0.48,10,-30,60,filled,True,155.82,0,10,1,True,True,traversal,45,0.505,2.623,32.323,False,0,-0.48,-4.8,-0.48,0.0034944,0.48,60,1.45056e-05,,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,signal,0.49/S+0,up,0.49,10,-30,0,cancelled,True,232.03,27.17,0,0,False,False,,0,0.505,,,False,0,-0.49,-0,-0,0.0034986,0.49,0,1.45056e-05,,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,signal,0.49/S+30,up,0.49,10,-30,30,filled,True,232.03,0,10,1,True,True,traversal,28.3,0.505,2.564,32.264,False,0,-0.49,-4.9,-0.49,0.0034986,0.49,30,1.45056e-05,,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,signal,0.49/S+60,up,0.49,10,-30,60,filled,True,232.03,0,10,1,True,True,traversal,28.3,0.505,2.564,32.264,False,0,-0.49,-4.9,-0.49,0.0034986,0.49,60,1.45056e-05,,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,signal,0.50/S+0,up,0.5,10,-30,0,cancelled,True,164.32,80,0,0,False,False,,0,0.505,,,False,0,-0.5,-0,-0,0.0035,0.5,0,1.45056e-05,,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,signal,0.50/S+30,up,0.5,10,-30,30,filled,True,164.32,0,10,1,True,True,traversal,56.6195,0.505,2.511,32.211,False,0,-0.5,-5,-0.5,0.0035,0.5,30,1.45056e-05,,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,signal,0.50/S+60,up,0.5,10,-30,60,filled,True,164.32,0,10,1,True,True,traversal,56.6195,0.505,2.511,32.211,False,0,-0.5,-5,-0.5,0.0035,0.5,60,1.45056e-05,,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,two_sided,0.49/S+0,up,0.49,10,-60,0,cancelled,True,107.17,27.17,0,0,False,False,,0,0.495,,,False,0,-0.49,-0,-0,0.0034986,0.49,0,,0,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,two_sided,0.49/S+0,down,0.49,10,-60,0,filled,True,105.1,0,10,1,True,True,traversal,79.7255,0.495,-31.233,28.467,False,1,0.51,5.1,0.51,0.0034986,0.49,0,,0,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,two_sided,0.49/S+30,up,0.49,10,-60,30,filled,True,107.17,0,10,1,True,True,traversal,28.3,0.495,2.564,62.264,False,0,-0.49,-4.9,-0.49,0.0034986,0.49,30,,30,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,two_sided,0.49/S+30,down,0.49,10,-60,30,filled,True,105.1,0,10,1,True,True,traversal,79.7255,0.495,-31.233,28.467,False,1,0.51,5.1,0.51,0.0034986,0.49,30,,30,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,two_sided,0.49/S+60,up,0.49,10,-60,60,filled,True,107.17,0,10,1,True,True,traversal,28.3,0.495,2.564,62.264,False,0,-0.49,-4.9,-0.49,0.0034986,0.49,60,,60,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,two_sided,0.49/S+60,down,0.49,10,-60,60,filled,True,105.1,0,10,1,True,True,traversal,79.7255,0.495,-31.233,28.467,False,1,0.51,5.1,0.51,0.0034986,0.49,60,,60,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,fair_value,± 1 c,up,0.35,10,10,20,filled,True,299,0,10,1,True,True,queue,56.8462,0.355,19.391,9.091,False,0,-0.35,-3.5,-0.35,0.003185,,,,,0.370728,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,fair_value,± 1 c,down,0.55,10,10,20,cancelled,True,269.27,242.57,0,0,False,False,,0,0.355,,,False,1,0.45,0,0,0.003465,,,,,0.370728,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,fair_value,± 1 c,up,0.32,10,20,30,filled,True,41,0,10,1,True,True,queue,35,0.325,20.785,0.485,False,0,-0.32,-3.2,-0.32,0.0030464,,,,,0.341304,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,fair_value,± 1 c,down,0.61,10,20,30,cancelled,True,273,228,0,0,False,False,,0,0.325,,,False,1,0.39,0,0,0.0033306,,,,,0.341304,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,fair_value,± 1 c,up,0.3,10,30,40,filled,True,843.94,0,10,1,True,True,queue,389,0.305,36.19,5.89,False,0,-0.3,-3,-0.3,0.00294,,,,,0.247911,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,fair_value,± 1 c,down,0.64,10,30,40,cancelled,True,276.46,251.46,0,0,False,False,,0,0.305,,,False,1,0.36,0,0,0.0032256,,,,,0.247911,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,fair_value,± 1 c,up,0.22,10,40,50,filled,True,346.61,0,10,1,True,True,traversal,238.1,0.225,42.292,1.992,False,0,-0.22,-2.2,-0.22,0.0024024,,,,,0.228078,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,fair_value,± 1 c,down,0.74,10,40,50,cancelled,True,353.07,287.07,0,0,False,False,,0,0.225,,,False,1,0.26,0,0,0.0026936,,,,,0.228078,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,fair_value,± 1 c,up,0.21,10,50,60,cancelled,True,294,87,0,0,False,False,,62.5949,0.225,,,False,0,-0.21,-0,-0,0.0023226,,,,,0.207433,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,fair_value,± 1 c,down,0.76,10,50,60,filled,True,413,0,10,1,True,True,traversal,0,0.225,55.546,5.246,False,1,0.24,2.4,0.24,0.0025536,,,,,0.207433,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,fair_value,± 1 c,up,0.19,10,60,70,filled,True,601.89,0,10,1,True,True,traversal,16,0.245,64.698,4.398,False,0,-0.19,-1.9,-0.19,0.0021546,,,,,0.146709,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,fair_value,± 1 c,down,0.75,10,60,70,cancelled,True,1180.31,635.33,0,0,False,False,,40,0.245,,,False,1,0.25,0,0,0.002625,,,,,0.146709,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,fair_value,± 1 c,up,0.13,10,70,80,cancelled,True,594.39,65.39,0,0,False,False,,0,0.155,,,False,0,-0.13,-0,-0,0.0015834,,,,,0.124839,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,fair_value,± 1 c,up,0.11,10,80,90,filled,True,364.53,0,10,1,True,True,traversal,0,0.155,89.007,8.707,False,0,-0.11,-1.1,-0.11,0.0013706,,,,,0.0770747,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,fair_value,± 1 c,down,0.84,10,70,90,filled,True,916.79,0,10,1,True,True,queue,1033.67,0.155,87.097,16.797,False,1,0.16,1.6,0.16,0.0018816,,,,,0.0770747,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,fair_value,± 1 c,up,0.06,10,90,100,cancelled,True,1452.4,469.4,0,0,False,False,,0,0.105,,,False,0,-0.06,-0,-0,0.0007896,,,,,0.0589611,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,fair_value,± 1 c,down,0.89,10,90,100,filled,True,541.98,0,10,1,True,True,traversal,12.61,0.105,91.728,1.428,False,1,0.11,1.1,0.11,0.0013706,,,,,0.0589611,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,fair_value,± 1 c,down,0.9,10,100,110,cancelled,True,384.97,106,0,0,False,False,,0,0.095,,,False,1,0.1,0,0,0.00126,,,,,0.0319896,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,fair_value,± 1 c,down,0.94,10,110,120,filled,True,20,0,10,1,True,True,traversal,0,0.055,110.705,0.405,False,1,0.06,0.6,0.06,0.0007896,,,,,0.0207345,1989333,1re moitié,BTC 5m
btc-updown-5m-1790399700,btc,5m,1790399700,fair_value,± 1 c,down,0.93,10,120,130,cancelled,True,183.81,143.81,0,0,False,False,,0,0.065,,,False,1,0.07,0,0,0.0009114,,,,,0.00827804,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,signal,0.48/S+0,up,0.48,10,-30,0,cancelled,True,43.82,36.82,0,0,False,False,,0,0.625,,,True,1,0.52,0,0,0.0034944,0.48,0,0.000228332,,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,signal,0.48/S+30,up,0.48,10,-30,30,cancelled,True,43.82,26.82,0,0,False,False,,0,0.625,,,True,1,0.52,0,0,0.0034944,0.48,30,0.000228332,,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,signal,0.48/S+60,up,0.48,10,-30,60,cancelled,True,43.82,26.82,0,0,False,False,,0,0.625,,,True,1,0.52,0,0,0.0034944,0.48,60,0.000228332,,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,signal,0.49/S+0,up,0.49,10,-30,0,cancelled,True,11.1,11.1,0,0,False,False,,0,0.625,,,True,1,0.51,0,0,0.0034986,0.49,0,0.000228332,,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,signal,0.49/S+30,up,0.49,10,-30,30,cancelled,True,11.1,11,0,0,False,False,,0,0.625,,,True,1,0.51,0,0,0.0034986,0.49,30,0.000228332,,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,signal,0.49/S+60,up,0.49,10,-30,60,cancelled,True,11.1,11,0,0,False,False,,0,0.625,,,True,1,0.51,0,0,0.0034986,0.49,60,0.000228332,,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,signal,0.50/S+0,up,0.5,10,-30,0,cancelled,True,15,15,0,0,False,False,,0,0.625,,,True,1,0.5,0,0,0.0035,0.5,0,0.000228332,,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,signal,0.50/S+30,up,0.5,10,-30,30,cancelled,True,15,15,0,0,False,False,,0,0.625,,,True,1,0.5,0,0,0.0035,0.5,30,0.000228332,,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,signal,0.50/S+60,up,0.5,10,-30,60,cancelled,True,15,15,0,0,False,False,,0,0.625,,,True,1,0.5,0,0,0.0035,0.5,60,0.000228332,,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,two_sided,0.49/S+0,up,0.49,10,-60,0,cancelled,True,76.1,11.1,0,0,False,False,,0,0.51,,,True,1,0.51,0,0,0.0034986,0.49,0,,0,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,two_sided,0.49/S+0,down,0.49,10,-60,0,filled,True,0,0,10,1,True,True,traversal,0,0.51,-59.115,0.585,True,0,-0.49,-4.9,-0.49,0.0034986,0.49,0,,0,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,two_sided,0.49/S+30,up,0.49,10,-60,30,cancelled,True,76.1,11,0,0,False,False,,0,0.51,,,True,1,0.51,0,0,0.0034986,0.49,30,,30,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,two_sided,0.49/S+30,down,0.49,10,-60,30,filled,True,0,0,10,1,True,True,traversal,0,0.51,-59.115,0.585,True,0,-0.49,-4.9,-0.49,0.0034986,0.49,30,,30,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,two_sided,0.49/S+60,up,0.49,10,-60,60,cancelled,True,76.1,11,0,0,False,False,,0,0.51,,,True,1,0.51,0,0,0.0034986,0.49,60,,60,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,two_sided,0.49/S+60,down,0.49,10,-60,60,filled,True,0,0,10,1,True,True,traversal,0,0.51,-59.115,0.585,True,0,-0.49,-4.9,-0.49,0.0034986,0.49,60,,60,,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,fair_value,± 1 c,up,0.6,10,10,20,cancelled,True,278,238,0,0,False,False,,0,0.675,,,True,1,0.4,0,0,0.00336,,,,,0.629748,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,fair_value,± 1 c,up,0.61,10,20,30,cancelled,True,253,238,0,0,False,False,,0,0.675,,,True,1,0.39,0,0,0.0033306,,,,,0.641718,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,fair_value,± 1 c,down,0.32,10,10,30,filled,True,943.28,0,10,1,True,True,traversal,113.338,0.675,28.018,17.718,True,0,-0.32,-3.2,-0.32,0.0030464,,,,,0.641718,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,fair_value,± 1 c,up,0.63,10,30,40,cancelled,True,278,243,0,0,False,False,,0,0.685,,,True,1,0.37,0,0,0.0032634,,,,,0.734083,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,fair_value,± 1 c,down,0.31,10,30,40,filled,True,514.83,0,10,1,True,True,traversal,41.3913,0.685,35.967,5.667,True,0,-0.31,-3.1,-0.31,0.0029946,,,,,0.734083,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,fair_value,± 1 c,up,0.72,10,40,50,cancelled,True,87.4,75,0,0,False,False,,0,0.765,,,True,1,0.28,0,0,0.0028224,,,,,0.786312,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,fair_value,± 1 c,down,0.23,10,40,50,filled,True,260,0,10,1,True,True,traversal,129.87,0.765,40.588,0.288,True,0,-0.23,-2.3,-0.23,0.0024794,,,,,0.786312,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,fair_value,± 1 c,up,0.77,10,50,60,cancelled,True,316.4,271.4,0,0,False,False,,0,0.835,,,True,1,0.23,0,0,0.0024794,,,,,0.881263,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,fair_value,± 1 c,down,0.16,10,50,60,filled,True,467.24,0,10,1,True,True,traversal,179.202,0.835,56.4,6.1,True,0,-0.16,-1.6,-0.16,0.0018816,,,,,0.881263,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,fair_value,± 1 c,up,0.87,10,60,70,cancelled,True,486.49,142,0,0,False,False,,0,0.885,,,True,1,0.13,0,0,0.0015834,,,,,0.901912,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,fair_value,± 1 c,down,0.1,10,60,70,cancelled,True,521.53,189.876,0,0,False,False,,20.1237,0.885,,,True,0,-0.1,-0,-0,0.00126,,,,,0.901912,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,fair_value,± 1 c,up,0.89,10,70,80,cancelled,True,30,20,0,0,False,False,,0,0.895,,,True,1,0.11,0,0,0.0013706,,,,,0.921597,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,fair_value,± 1 c,down,0.08,10,70,80,cancelled,True,375.29,14.6,0,0,False,False,,0,0.895,,,True,0,-0.08,-0,-0,0.0010304,,,,,0.921597,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,fair_value,± 1 c,up,0.91,10,80,90,cancelled,True,635.58,246.31,0,0,False,False,,0,0.915,,,True,1,0.09,0,0,0.0011466,,,,,0.956328,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,fair_value,± 1 c,down,0.06,10,80,90,filled,True,1258.55,0,10,1,True,True,queue,31.9149,0.915,86.73,6.43,True,0,-0.06,-0.6,-0.06,0.0007896,,,,,0.956328,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400000,btc,5m,1790400000,fair_value,± 1 c,up,0.94,10,90,100,cancelled,True,504.26,487.593,0,0,False,False,,16.6667,0.945,,,True,1,0.06,0,0,0.0007896,,,,,0.977446,1989333,1re moitié,BTC 5m
btc-updown-5m-1790400300,btc,5m,1790400300,signal,0.48/S+0,up,0.48,10,-30,0,cancelled,True,97.82,40.82,0,0,False,False,,0,0.555,,,False,0,-0.48,-0,-0,0.0034944,0.48,0,1.45967e-05,,,1989333,2e moitié,BTC 5m
btc-updown-5m-1790400300,btc,5m,1790400300,signal,0.48/S+30,up,0.48,10,-30,30,filled,True,97.82,0,10,1,True,True,traversal,0,0.555,26.701,56.401,False,0,-0.48,-4.8,-0.48,0.0034944,0.48,30,1.45967e-05,,,1989333,2e moitié,BTC 5m
btc-updown-5m-1790400300,btc,5m,1790400300,signal,0.48/S+60,up,0.48,10,-30,60,filled,True,97.82,0,10,1,True,True,traversal,0,0.555,26.701,56.401,False,0,-0.48,-4.8,-0.48,0.0034944,0.48,60,1.45967e-05,,,1989333,2e moitié,BTC 5m
btc-updown-5m-1790400300,btc,5m,1790400300,signal,0.49/S+0,up,0.49,10,-30,0,cancelled,True,95.1,15.1,0,0,False,False,,0,0.555,,,False,0,-0.49,-0,-0,0.0034986,0.49,0,1.45967e-05,,,1989333,2e moitié,BTC 5m
btc-updown-5m-1790400300,btc,5m,1790400300,signal,0.49/S+30,up,0.49,10,-30,30,filled,True,95.1,0,10,1,True,True,traversal,0,0.555,26.701,56.401,False,0,-0.49,-4.9,-0.49,0.0034986,0.49,30,1.45967e-05,,,1989333,2e moitié,BTC 5m
btc-updown-5m-1790400300,btc,5m,1790400300,signal,0.49/S+60,up,0.49,10,-30,60,filled,True,95.1,0,10,1,True,True,traversal,0,0.555,26.701,56.401,False,0,-0.49,-4.9,-0.49,0.0034986,0.49,60,1.45967e-05,,,1989333,2e moitié,BTC 5m
btc-updown-5m-1790400300,btc,5m,1790400300,signal,0.50/S+0,up,0.5,10,-30,0,cancelled,True,94,5,0,0,False,False,,0,0.555,,,False,0,-0.5,-0,-0,0.0035,0.5,0,1.45967e-05,,,1989333,2e moitié,BTC 5m
btc-updown-5m-1790400300,btc,5m,1790400300,signal,0.50/S+30,up,0.5,10,-30,30,filled,True,94,0,10,1,True,True,traversal,0,0.555,26.701,56.401,False,0,-0.5,-5,-0.5,0.0035,0.5,30,1.45967e-05,,,1989333,2e moitié,BTC 5m
btc-updown-5m-1790400300,btc,5m,1790400300,signal,0.50/S+60,up,0.5,10,-30,60,filled,True,94,0,10,1,True,True,traversal,0,0.555,26.701,56.401,False,0,-0.5,-5,-0.5,0.0035,0.5,60,1.45967e-05,,,1989333,2e moitié,BTC 5m
btc-updown-5m-1790400300,btc,5m,1790400300,two_sided,0.49/S+0,up,0.49,10,-60,0,cancelled,True,135.1,15.1,0,0,False,False,,0,0.545,,,False,0,-0.49,-0,-0,0.0034986,0.49,0,,0,,1989333,2e moitié,BTC 5m
btc-updown-5m-1790400300,btc,5m,1790400300,two_sided,0.49/S+0,down,0.49,10,-60,0,crossing,False,,,0,0,False,False,,0,0.545,,,False,1,0.51,0,0,0.0034986,0.49,0,,0,,1989333,2e moitié,BTC 5m
btc-updown-5m-1790400300,btc,5m,1790400300,two_sided,0.49/S+30,up,0.49,10,-60,30,filled,True,135.1,0,10,1,True,True,traversal,0,0.545,26.701,86.401,False,0,-0.49,-4.9,-0.49,0.0034986,0.49,30,,30,,1989333,2e moitié,BTC 5m
btc-updown-5m-1790400300,btc,5m,1790400300,two_sided,0.49/S+30,down,0.49,10,-60,30,crossing,False,,,0,0,False,False,,0,0.545,,,False,1,0.51,0,0,0.0034986,0.49,30,,30,,1989333,2e moitié,BTC 5m
btc-updown-5m-1790400300,btc,5m,1790400300,two_sided,0.49/S+60,up,0.49,10,-60,60,filled,True,135.1,0,10,1,True,True,traversal,0,0.545,26.701,86.401,False,0,-0.49,-4.9,-0.49,0.0034986,0.49,60,,60,,1989333,2e moitié,BTC 5m
btc-updown-5m-1790400300,btc,5m,1790400300,two_sided,0.49/S+60,down,0.49,10,-60,60,crossing,False,,,0,0,False,False,,0,0.545,,,False,1,0.51,0,0,0.0034986,0.49,60,,60,,1989333,2e moitié,BTC 5m
btc-updown-5m-1790400300,btc,5m,1790400300,fair_value,± 1 c,down,0.46,10,10,20,filled,True,430.65,0,10,1,True,True,queue,240.741,0.535,11.725,1.425,False,1,0.54,5.4,0.54,0.0034776,,,,,0.507505,1989333,2e moitié,BTC 5m
btc-updown-5m-1790400300,btc,5m,1790400300,fair_value,± 1 c,up,0.49,10,10,30,filled,True,1073,0,10,1,True,True,traversal,0,0.535,26.701,16.401,False,0,-0.49,-4.9,-0.49,0.0034986,,,,,0.50802,1989333,2e moitié,BTC 5m
btc-updown-5m-1790400300,btc,5m,1790400300,fair_value,± 1 c,down,0.44,10,20,30,filled,True,369.17,0,10,1,True,True,queue,445.073,0.555,20.994,0.694,False,1,0.56,5.6,0.56,0.0034496,,,,,0.50802,1989333,2e moitié,BTC 5m
btc-updown-5m-1790400300,btc,5m,1790400300,fair_value,± 1 c,up,0.42,10,30,40,filled,True,20.5,0,10,1,True,True,traversal,22.6724,0.425,31.319,1.019,False,0,-0.42,-4.2,-0.42,0.0034104,,,,,0.35801,1989333,2e moitié,BTC 5m
btc-updown-5m-1790400300,btc,5m,1790400300,fair_value,± 1 c,down,0.48,10,30,40,cancelled,True,90.4,70.4,0,0,False,False,,0,0.425,,,False,1,0.52,0,0,0.0034944,,,,,0.35801,1989333,2e moitié,BTC 5m
