margin,trigger,latency_ms,market,n_opp,n_filled,shares,pnl,markout
0.0,carnet,50,btc-updown-15m-1790420400,97,95,3593.69,-542.37654099,-180.37839098999999
0.0,carnet,50,btc-updown-5m-1790418900,52,48,2017.37,-80.56759751999999,-55.02184751999999
0.0,carnet,50,btc-updown-5m-1790419200,33,33,1416.67,255.69331008000003,50.95206008
0.0,carnet,50,btc-updown-5m-1790419500,19,18,900.0,-100.32719999999999,-24.827199999999994
0.0,carnet,50,btc-updown-5m-1790419800,22,22,819.48,126.30452956000005,-35.00367044000002
0.0,carnet,50,btc-updown-5m-1790420100,18,18,792.86,-307.7015016,-18.322401599999992
0.0,carnet,50,btc-updown-5m-1790420400,52,52,2242.99,-121.07040703000003,-206.61865703
0.0,carnet,50,btc-updown-5m-1790420700,49,49,2170.24,117.08230508000004,-85.18689492000001
0.0,carnet,50,btc-updown-5m-1790421000,33,33,1532.45,-759.5362693100001,-37.500219310000055
0.0,carnet,50,btc-updown-5m-1790421300,16,16,650.0,-67.35974999999999,-8.329750000000017
0.0,carnet,50,btc-updown-5m-1790421600,5,5,180.0,,-5.135649999999999
0.0,carnet,50,eth-updown-5m-1790418900,50,49,1366.85,-192.70827900000003,-36.80077900000003
0.0,carnet,50,eth-updown-5m-1790419200,155,145,4244.3,-206.15186409,-89.24221409000003
0.0,carnet,50,eth-updown-5m-1790419500,61,57,1992.68,-50.62859312999999,-11.669793129999995
0.0,carnet,50,eth-updown-5m-1790419800,89,87,2975.68,-645.0809406899999,-157.61314069
0.0,carnet,50,eth-updown-5m-1790420100,49,46,1790.3,249.70860381,-79.77689618999999
0.0,carnet,50,eth-updown-5m-1790420400,68,68,2131.96,122.84146868,-30.869431319999983
0.0,carnet,50,eth-updown-5m-1790420700,79,77,2891.95,64.38839890000003,-109.96535109999999
0.0,carnet,50,eth-updown-5m-1790421000,46,43,1699.53,-183.53443051999997,12.213519479999999
0.0,carnet,50,eth-updown-5m-1790421300,42,42,1536.13,-73.35167764999998,7.994572349999993
0.0,carnet,50,eth-updown-5m-1790421600,23,21,572.0,-3.861136000000023,-15.46113600000002
0.0,carnet,100,btc-updown-15m-1790419500,25,23,698.3,83.95219556000004,-21.26570444
0.0,carnet,100,btc-updown-15m-1790420400,97,93,3717.32,-672.3094091,-196.2580091
0.0,carnet,100,btc-updown-5m-1790418900,52,48,2261.92,-105.78588025,-74.87763025
0.0,carnet,100,btc-updown-5m-1790419200,33,33,1409.3,210.41485251,39.45845251
0.0,carnet,100,btc-updown-5m-1790419500,19,17,850.0,-103.1298,-24.879799999999996
0.0,carnet,100,btc-updown-5m-1790419800,22,22,826.71,109.07918837000001,-38.90846163000002
0.0,carnet,100,btc-updown-5m-1790420100,18,18,780.14,-301.14504074999996,-15.151240749999978
0.0,carnet,100,btc-updown-5m-1790420400,52,52,2431.16,-181.97238697,-246.80908697
0.0,carnet,100,btc-updown-5m-1790420700,49,49,2204.0,150.81938600000004,-101.92061400000001
0.0,carnet,100,btc-updown-5m-1790421000,33,33,1597.45,-717.7338893100001,-43.06503931000006
0.0,carnet,100,btc-updown-5m-1790421300,16,16,646.0,-53.668676000000005,-7.438676000000013
0.0,carnet,100,btc-updown-5m-1790421600,5,5,190.0,,-5.159529999999999
0.0,carnet,100,eth-updown-5m-1790418900,50,42,1436.0,-204.514433,-34.60443300000004
0.0,carnet,100,eth-updown-5m-1790419200,155,141,4643.84,86.71523648999995,-135.40281351000004
0.0,carnet,100,eth-updown-5m-1790419500,61,56,1826.66,-58.13608034999995,-13.18538034999999
0.0,carnet,100,eth-updown-5m-1790419800,89,87,3046.09,-640.2110977799999,-133.02889778
0.0,carnet,100,eth-updown-5m-1790420100,49,45,1835.75,274.81835450000005,-81.90164549999999
0.0,carnet,100,eth-updown-5m-1790420400,68,67,2607.04,156.13460763999998,-20.93559235999998
0.0,carnet,100,eth-updown-5m-1790420700,79,77,3089.25,118.96796674999999,-101.37328324999999
0.0,carnet,100,eth-updown-5m-1790421000,46,43,1822.63,-173.70291927000002,8.578630730000015
0.0,carnet,100,eth-updown-5m-1790421300,42,42,1549.24,-43.628647850000014,7.6706521499999925
0.0,carnet,100,eth-updown-5m-1790421600,23,22,671.0,12.25195299999995,-16.44304700000003
0.0,carnet,150,btc-updown-15m-1790419500,25,21,713.3,44.547885420000014,-23.37201458
0.0,carnet,150,btc-updown-15m-1790420400,97,92,3746.55,-780.21509674,-199.50794674
0.0,carnet,150,btc-updown-5m-1790418900,52,47,2183.81,-112.05094201,-70.03499201
0.0,carnet,150,btc-updown-5m-1790419200,33,33,1285.97,146.701783,23.094933000000005
0.0,carnet,150,btc-updown-5m-1790419500,19,18,820.0,-109.03113,-24.73113
0.0,carnet,150,btc-updown-5m-1790419800,22,22,901.71,52.99742337000001,-31.69812663000003
0.0,carnet,150,btc-updown-5m-1790420100,18,18,853.33,-307.48761899999994,-8.25486899999998
0.0,carnet,150,btc-updown-5m-1790420400,52,52,2409.25,-174.83835100000002,-254.53960100000003
0.0,carnet,150,btc-updown-5m-1790420700,49,47,2173.66,167.96897168000004,-115.95212832000001
0.0,carnet,150,btc-updown-5m-1790421000,33,33,1591.67,-717.92209587,-42.436145870000054
0.0,carnet,150,btc-updown-5m-1790421300,16,16,694.66,-42.423114580000004,-2.2890145800000123
0.0,carnet,150,btc-updown-5m-1790421600,5,5,163.07999999999998,,-5.095245039999998
0.0,carnet,150,eth-updown-5m-1790418900,50,44,1502.1,-290.95172020000007,-35.94922020000004
0.0,carnet,150,eth-updown-5m-1790419200,155,136,4872.1,27.051296030000003,-139.15615397000005
0.0,carnet,150,eth-updown-5m-1790419500,61,53,1966.48,-22.11511768999996,-10.00551768999998
0.0,carnet,150,eth-updown-5m-1790419800,89,84,2987.56,-703.4133577199999,-153.11375772
0.0,carnet,150,eth-updown-5m-1790420100,49,44,1840.34,288.45716903,-84.60393097
0.0,carnet,150,eth-updown-5m-1790420400,68,66,2643.41,147.32477408000005,-11.487775919999969
0.0,carnet,150,eth-updown-5m-1790420700,79,77,3108.55,131.84218364999998,-106.13606635
0.0,carnet,150,eth-updown-5m-1790421000,46,42,1837.93,-190.92522737,-2.4784273700000083
0.0,carnet,150,eth-updown-5m-1790421300,42,42,1521.55,-73.00492180000002,-1.3724718000000113
0.0,carnet,150,eth-updown-5m-1790421600,23,23,781.0,60.921134999999914,-15.863865000000043
0.0,carnet,200,btc-updown-15m-1790419500,25,20,726.66,31.879021480000016,-25.43487851999999
0.0,carnet,200,btc-updown-15m-1790420400,97,92,3828.61,-749.3843588699999,-205.14940887
0.0,carnet,200,btc-updown-5m-1790418900,52,48,2019.1,-76.46298849000001,-54.59843849
0.0,carnet,200,btc-updown-5m-1790419200,33,33,1396.99,184.375031,17.531081000000015
0.0,carnet,200,btc-updown-5m-1790419500,19,18,860.0,-123.65273,-27.15273
0.0,carnet,200,btc-updown-5m-1790419800,22,22,864.97,-50.27292711,-32.36057711000003
0.0,carnet,200,btc-updown-5m-1790420100,18,18,844.33,-282.35337899999996,-10.152328999999979
0.0,carnet,200,btc-updown-5m-1790420400,52,52,2447.89,-192.19829281000005,-255.92794281000002
0.0,carnet,200,btc-updown-5m-1790420700,49,46,2140.24,179.67886112000005,-127.70933888000002
0.0,carnet,200,btc-updown-5m-1790421000,33,33,1596.67,-715.20833587,-43.673985870000045
0.0,carnet,200,btc-updown-5m-1790421300,16,16,714.65,-50.562444510000006,-1.630594510000014
0.0,carnet,200,btc-updown-5m-1790421600,5,5,191.07999999999998,,-5.16210904
0.0,carnet,200,eth-updown-5m-1790418900,50,44,1515.2,-283.0360964000001,-27.756096400000043
0.0,carnet,200,eth-updown-5m-1790419200,155,134,4640.26,57.74096142999994,-107.02888857000003
0.0,carnet,200,eth-updown-5m-1790419500,61,51,1937.92,-52.33779503999997,-14.898395039999981
0.0,carnet,200,eth-updown-5m-1790419800,89,78,2881.02,-539.08614683,-163.27724682999997
0.0,carnet,200,eth-updown-5m-1790420100,49,44,1781.0,282.42148499999996,-80.183515
0.0,carnet,200,eth-updown-5m-1790420400,68,66,2961.32,186.75785111000005,-2.312548889999976
0.0,carnet,200,eth-updown-5m-1790420700,79,75,3156.9,140.69134945,-124.60065055
0.0,carnet,200,eth-updown-5m-1790421000,46,41,1942.08,-225.65387184000005,-9.829471840000013
0.0,carnet,200,eth-updown-5m-1790421300,42,41,1496.91,-50.19548088000001,3.783469119999992
0.0,carnet,200,eth-updown-5m-1790421600,23,22,740.0,70.58103999999992,-15.21896000000004
0.0,carnet,300,btc-updown-15m-1790419500,25,18,700.0,23.91675000000003,-20.283249999999985
0.0,carnet,300,btc-updown-15m-1790420400,97,93,3999.28,-681.3516222999999,-224.62562229999997
0.0,carnet,300,btc-updown-5m-1790418900,52,44,1933.55,-65.53142395000002,-50.26247395
0.0,carnet,300,btc-updown-5m-1790419200,33,33,1376.0,184.10794700000002,23.74794700000001
0.0,carnet,300,btc-updown-5m-1790419500,19,18,860.0,-122.59813,-26.098129999999998
0.0,carnet,300,btc-updown-5m-1790419800,22,22,963.93,-95.78050263,-36.468852630000036
0.0,carnet,300,btc-updown-5m-1790420100,18,18,697.17,-238.94226475,-13.558214749999983
0.0,carnet,300,btc-updown-5m-1790420400,52,52,2520.07,-215.59202564000006,-268.58657564000004
0.0,carnet,300,btc-updown-5m-1790420700,49,46,1999.97,128.89912424000002,-122.20462576
0.0,carnet,300,btc-updown-5m-1790421000,33,33,1549.33,-738.91061555,-36.44376555000005
0.0,carnet,300,btc-updown-5m-1790421300,16,16,646.22,-86.07447983999998,-1.7999798400000158
0.0,carnet,300,btc-updown-5m-1790421600,5,5,191.07999999999998,,-5.16210904
0.0,carnet,300,eth-updown-5m-1790418900,50,42,1574.05,-322.6587806,-38.11253060000003
0.0,carnet,300,eth-updown-5m-1790419200,155,138,5141.27,202.6405687999998,-76.27468120000003
0.0,carnet,300,eth-updown-5m-1790419500,61,50,2095.0,-40.07573999999995,-14.770739999999979
0.0,carnet,300,eth-updown-5m-1790419800,89,74,2733.29,-559.6931020699999,-162.13195206999998
0.0,carnet,300,eth-updown-5m-1790420100,49,44,1803.85,295.46250620000006,-76.9532438
0.0,carnet,300,eth-updown-5m-1790420400,68,66,2725.68,240.98399772,37.36659772000004
0.0,carnet,300,eth-updown-5m-1790420700,79,74,3004.45,125.25824297000001,-143.40790703
0.0,carnet,300,eth-updown-5m-1790421000,46,43,1901.96,-193.17699600000006,-4.69959600000001
0.0,carnet,300,eth-updown-5m-1790421300,42,40,1414.96,-104.78644948,-5.81174948000001
0.0,carnet,300,eth-updown-5m-1790421600,23,22,685.0,46.78391499999996,-15.091085000000032
0.0,carnet,500,btc-updown-15m-1790419500,25,19,679.96,-21.135134639999983,-37.172934639999994
0.0,carnet,500,btc-updown-15m-1790420400,97,92,4259.55,-682.5037134099999,-245.04706341
0.0,carnet,500,btc-updown-5m-1790418900,52,43,1837.43,-75.1472291,-59.832579100000004
0.0,carnet,500,btc-updown-5m-1790419200,33,27,1338.26,186.60315622000002,44.40345622000001
0.0,carnet,500,btc-updown-5m-1790419500,19,17,850.0,-123.15865,-25.90865
0.0,carnet,500,btc-updown-5m-1790419800,22,22,988.01,-107.00973882999999,-49.98768883000001
0.0,carnet,500,btc-updown-5m-1790420100,18,18,731.61,-213.91870799999992,-10.586957999999985
0.0,carnet,500,btc-updown-5m-1790420400,52,51,2148.85,-199.63839288000005,-263.33004288
0.0,carnet,500,btc-updown-5m-1790420700,49,43,2070.86,114.80073992000003,-89.19116008
0.0,carnet,500,btc-updown-5m-1790421000,33,33,1414.66,-562.5820868000001,-50.194286800000036
0.0,carnet,500,btc-updown-5m-1790421300,16,16,700.22,-82.97184383999999,0.11265615999998024
0.0,carnet,500,btc-updown-5m-1790421600,5,5,191.07999999999998,,-4.659659040000004
0.0,carnet,500,eth-updown-5m-1790418900,50,41,1510.0,-217.73976600000006,-32.334766000000045
0.0,carnet,500,eth-updown-5m-1790419200,155,134,5154.18,198.02469431999987,12.650594319999946
0.0,carnet,500,eth-updown-5m-1790419500,61,53,2287.0,-127.68789699999994,-0.25789699999997984
0.0,carnet,500,eth-updown-5m-1790419800,89,73,2385.01,-526.2556408299998,-105.56184083
0.0,carnet,500,eth-updown-5m-1790420100,49,42,1617.6,214.28301795000004,-66.15148204999998
0.0,carnet,500,eth-updown-5m-1790420400,68,65,2529.56,333.21560467999996,145.92200468000001
0.0,carnet,500,eth-updown-5m-1790420700,79,75,2852.26,181.99500704999997,-111.59434295
0.0,carnet,500,eth-updown-5m-1790421000,46,42,1811.96,-184.49913300000006,-1.6317330000000156
0.0,carnet,500,eth-updown-5m-1790421300,42,35,1091.36,16.040902100000004,-14.06389790000002
0.0,carnet,500,eth-updown-5m-1790421600,23,21,687.0,47.15241499999991,-15.592585000000037
0.0,carnet,750,btc-updown-15m-1790419500,25,13,614.0,-48.750179999999986,-34.820179999999986
0.0,carnet,750,btc-updown-15m-1790420400,97,91,4051.08,-622.42409332,-249.51739332000002
0.0,carnet,750,btc-updown-5m-1790418900,52,43,1923.53,-141.52254534000002,-61.93224534
0.0,carnet,750,btc-updown-5m-1790419200,33,28,1213.39,150.11890241,46.999552410000014
0.0,carnet,750,btc-updown-5m-1790419500,19,18,900.0,-118.28325000000001,-24.783249999999995
0.0,carnet,750,btc-updown-5m-1790419800,22,22,1005.28,-36.79438975999996,-41.74798976000001
0.0,carnet,750,btc-updown-5m-1790420100,18,18,761.96,-252.99826958,-19.52486958000001
0.0,carnet,750,btc-updown-5m-1790420400,52,51,2224.56,-193.72058232000006,-262.56898232000003
0.0,carnet,750,btc-updown-5m-1790420700,49,42,2058.92,121.40795063999995,-84.07704936000003
0.0,carnet,750,btc-updown-5m-1790421000,33,33,1587.89,-698.7483974300001,-39.17954743000005
0.0,carnet,750,btc-updown-5m-1790421300,16,14,590.25,-83.68964143000001,2.587108569999981
0.0,carnet,750,btc-updown-5m-1790421600,5,5,191.07999999999998,,-6.409659040000005
0.0,carnet,750,eth-updown-5m-1790418900,50,42,1605.0,-270.93077300000004,-28.505773000000044
0.0,carnet,750,eth-updown-5m-1790419200,155,130,4613.39,-106.22665803000005,47.78289196999994
0.0,carnet,750,eth-updown-5m-1790419500,61,52,2293.0,-89.83820099999994,1.3767990000000199
0.0,carnet,750,eth-updown-5m-1790419800,89,69,2337.42,-558.4355852399999,-85.99848524
0.0,carnet,750,eth-updown-5m-1790420100,49,38,1411.2,197.49492240000004,-58.679077599999985
0.0,carnet,750,eth-updown-5m-1790420400,68,65,2682.32,243.96360075999996,154.52840076
0.0,carnet,750,eth-updown-5m-1790420700,79,74,2912.39,48.82527714000003,-110.34272286
0.0,carnet,750,eth-updown-5m-1790421000,46,41,1841.51,-204.35358452000006,5.76246547999998
0.0,carnet,750,eth-updown-5m-1790421300,42,31,1082.0,112.13468200000003,-15.685318000000027
0.0,carnet,750,eth-updown-5m-1790421600,23,15,615.0,15.801074999999962,-15.623925000000028
0.0,carnet,1000,btc-updown-15m-1790419500,25,13,519.86,-13.500466719999984,-22.63476671999999
0.0,carnet,1000,btc-updown-15m-1790420400,97,89,3397.7,-452.03026252,-222.08786252000002
0.0,carnet,1000,btc-updown-5m-1790418900,52,47,1979.48,-129.06038596,-53.08538596
0.0,carnet,1000,btc-updown-5m-1790419200,33,26,1180.0,133.45391,57.453910000000015
0.0,carnet,1000,btc-updown-5m-1790419500,19,17,793.33,-125.09530900000001,-22.762259
0.0,carnet,1000,btc-updown-5m-1790419800,22,22,974.41,-113.53802368,-42.898373680000006
0.0,carnet,1000,btc-updown-5m-1790420100,18,18,769.04,-220.88680904999995,-6.833109049999994
0.0,carnet,1000,btc-updown-5m-1790420400,52,51,2336.56,-247.57749632000014,-299.14589632
0.0,carnet,1000,btc-updown-5m-1790420700,49,42,1955.34,101.17335321999998,-94.50654678000002
0.0,carnet,1000,btc-updown-5m-1790421000,33,33,1570.23,-661.9285977500001,-40.43424775000004
0.0,carnet,1000,btc-updown-5m-1790421300,16,14,628.83,-89.03471817,-1.004468170000024
0.0,carnet,1000,btc-updown-5m-1790421600,5,5,190.0,,-7.359530000000001
0.0,carnet,1000,eth-updown-5m-1790418900,50,41,1321.0,-191.76017200000007,-12.195172000000042
0.0,carnet,1000,eth-updown-5m-1790419200,155,130,5027.55,235.17691079000002,34.604360789999944
0.0,carnet,1000,eth-updown-5m-1790419500,61,50,2112.0,-117.60227099999992,1.5777290000000204
0.0,carnet,1000,eth-updown-5m-1790419800,89,73,2749.32,-539.0873541699999,-114.11595417
0.0,carnet,1000,eth-updown-5m-1790420100,49,35,1348.2,213.66003240000003,-43.36896759999999
0.0,carnet,1000,eth-updown-5m-1790420400,68,64,2404.2,366.8737385999999,241.9217386
0.0,carnet,1000,eth-updown-5m-1790420700,79,71,2538.12,122.78734465999999,-91.01485534000001
0.0,carnet,1000,eth-updown-5m-1790421000,46,39,1821.16,-215.2813061200001,22.82249387999997
0.0,carnet,1000,eth-updown-5m-1790421300,42,30,1071.43,218.03719736,-6.562452640000022
0.0,carnet,1000,eth-updown-5m-1790421600,23,16,640.0,28.030129999999943,-14.269870000000033
0.0,carnet,2000,btc-updown-15m-1790419500,25,12,570.91,-59.481816479999985,-42.35886647999999
0.0,carnet,2000,btc-updown-15m-1790420400,97,84,4029.26,-504.75137151999996,-289.04667151999996
0.0,carnet,2000,btc-updown-5m-1790418900,52,41,1752.4,-170.851374,-68.581374
0.0,carnet,2000,btc-updown-5m-1790419200,33,22,910.98,97.83248454999999,57.66978454999999
0.0,carnet,2000,btc-updown-5m-1790419500,19,15,750.0,-115.98755000000004,-26.237550000000017
0.0,carnet,2000,btc-updown-5m-1790419800,22,22,1100.0,-67.55395,-42.80395000000002
0.0,carnet,2000,btc-updown-5m-1790420100,18,16,800.0,-267.3556500000001,-46.35565
0.0,carnet,2000,btc-updown-5m-1790420400,52,47,2099.38,-257.47743362000006,-296.7819336200001
0.0,carnet,2000,btc-updown-5m-1790420700,49,42,1761.53,135.88089056,-72.79185944000002
0.0,carnet,2000,btc-updown-5m-1790421000,33,30,1395.18,-524.79349516,-37.46799516000003
0.0,carnet,2000,btc-updown-5m-1790421300,16,13,640.22,-101.89682384,-1.0123238400000196
0.0,carnet,2000,btc-updown-5m-1790421600,5,5,190.2,,-10.911017399999999
0.0,carnet,2000,eth-updown-5m-1790418900,50,34,1208.0,-302.987518,-4.037517999999995
0.0,carnet,2000,eth-updown-5m-1790419200,155,120,4342.35,126.80979380999997,134.79984380999994
0.0,carnet,2000,eth-updown-5m-1790419500,61,34,1457.0,-51.67067699999998,-1.5156770000000135
0.0,carnet,2000,eth-updown-5m-1790419800,89,70,2389.81,-431.91829652,-13.27814652000001
0.0,carnet,2000,eth-updown-5m-1790420100,49,34,1390.25,187.25291400000003,-19.318335999999984
0.0,carnet,2000,eth-updown-5m-1790420400,68,61,2438.65,-20.525739800000025,86.6255102
0.0,carnet,2000,eth-updown-5m-1790420700,79,63,2564.77,159.64832428,-45.66692572000002
0.0,carnet,2000,eth-updown-5m-1790421000,46,30,1359.0,-145.14685300000002,43.798147
0.0,carnet,2000,eth-updown-5m-1790421300,42,28,1353.33,205.11217462999997,15.24692463000001
0.0,carnet,2000,eth-updown-5m-1790421600,23,13,542.14,-42.41165550000002,-17.049555500000018
0.0,carnet,5000,btc-updown-15m-1790419500,25,12,600.0,-67.6586,-62.90860000000002
0.0,carnet,5000,btc-updown-15m-1790420400,97,81,2719.06,-157.83564308999996,-144.38244308999998
0.0,carnet,5000,btc-updown-5m-1790418900,52,36,1715.29,-23.52962692999999,-47.70747692999999
0.0,carnet,5000,btc-updown-5m-1790419200,33,19,877.1,120.04792551,66.36422551
0.0,carnet,5000,btc-updown-5m-1790419500,19,16,800.0,-122.43975000000003,-36.189750000000004
0.0,carnet,5000,btc-updown-5m-1790419800,22,19,890.0,66.96490000000007,-53.985099999999974
0.0,carnet,5000,btc-updown-5m-1790420100,18,14,700.0,-254.63465000000002,-105.13465000000001
0.0,carnet,5000,btc-updown-5m-1790420400,52,47,2125.31,-99.89534632000007,-211.61999632
0.0,carnet,5000,btc-updown-5m-1790420700,49,42,1759.55,316.10446496,-140.78438504000002
0.0,carnet,5000,btc-updown-5m-1790421000,33,24,1116.94,-433.02503112,-61.30653111999999
0.0,carnet,5000,btc-updown-5m-1790421300,16,11,500.0,-55.83693000000002,-6.136930000000018
0.0,carnet,5000,btc-updown-5m-1790421600,5,5,176.94,,-11.502352779999992
0.0,carnet,5000,eth-updown-5m-1790418900,50,30,1056.67,-406.87995551,-42.845355510000005
0.0,carnet,5000,eth-updown-5m-1790419200,155,127,4496.8,-75.01011739999991,192.30908260000004
0.0,carnet,5000,eth-updown-5m-1790419500,61,36,1524.49,-47.96329067999999,18.896959320000008
0.0,carnet,5000,eth-updown-5m-1790419800,89,71,2989.92,-468.71739652,-11.681996520000052
0.0,carnet,5000,eth-updown-5m-1790420100,49,23,993.75,166.37290599999994,-32.48584400000002
0.0,carnet,5000,eth-updown-5m-1790420400,68,59,2663.86,127.2099347399999,217.52773474
0.0,carnet,5000,eth-updown-5m-1790420700,79,71,2501.43,379.9665082499999,-54.65784175000002
0.0,carnet,5000,eth-updown-5m-1790421000,46,32,1175.66,-256.20959,-6.519090000000008
0.0,carnet,5000,eth-updown-5m-1790421300,42,20,654.74,-2.6440012799999897,-18.639101279999984
0.0,carnet,5000,eth-updown-5m-1790421600,23,23,1070.0,198.89126999999993,-16.508730000000103
0.0,persistante,0,btc-updown-15m-1790419500,244,244,5213.74,1819.3663643799998,-74.42883562000002
0.0,persistante,0,btc-updown-15m-1790420400,282,282,4993.21,-803.5117072600002,-269.82835726
0.0,persistante,0,btc-updown-5m-1790418900,99,99,2588.34,460.52186586999994,-10.863934130000027
0.0,persistante,0,btc-updown-5m-1790419200,117,117,3018.55,-298.24952941000004,-33.774979410000014
0.0,persistante,0,btc-updown-5m-1790419500,74,74,1987.87,163.03416383,-63.687786169999974
0.0,persistante,0,btc-updown-5m-1790419800,231,231,6293.71,-1259.1356483200002,-597.83434832
0.0,persistante,0,btc-updown-5m-1790420100,133,133,3916.0,100.83706049,-251.25463950999998
0.0,persistante,0,btc-updown-5m-1790420400,174,174,5016.69,372.59846017999996,-235.49678982
0.0,persistante,0,btc-updown-5m-1790420700,170,170,4527.08,855.56085089,-47.00634911000002
0.0,persistante,0,btc-updown-5m-1790421000,164,164,5195.7699999999995,-2558.00267527,-727.36957527
0.0,persistante,0,btc-updown-5m-1790421300,130,130,3090.32,-377.2587022999999,-108.74500230000002
0.0,persistante,0,btc-updown-5m-1790421600,104,104,2435.86,,-103.91468089000001
0.0,persistante,0,eth-updown-5m-1790418900,398,398,6567.87,-1918.99711772,-216.92156772
0.0,persistante,0,eth-updown-5m-1790419200,475,475,8052.86,-171.22222367999996,550.0025263199999
0.0,persistante,0,eth-updown-5m-1790419500,78,78,1039.0,69.68092899999998,49.430929000000006
0.0,persistante,0,eth-updown-5m-1790419800,188,188,3221.24,-590.73469589,-70.22319589000001
0.0,persistante,0,eth-updown-5m-1790420100,227,227,3958.45,210.72177474999995,-106.85287524999997
0.0,persistante,0,eth-updown-5m-1790420400,158,158,2818.29,596.0774209799999,251.61927097999998
0.0,persistante,0,eth-updown-5m-1790420700,252,252,4134.02,1345.83310167,262.76425166999996
0.0,persistante,0,eth-updown-5m-1790421000,170,170,2872.7,-877.45189522,-77.93529521999997
0.0,persistante,0,eth-updown-5m-1790421300,163,163,2613.56,-435.0519632100001,-147.98396321
0.0,persistante,0,eth-updown-5m-1790421600,198,198,3829.0,-862.9968197400001,-154.48691974000002
0.0,persistante,25,btc-updown-15m-1790419500,244,242,8879.57,3061.6609953399993,-117.91725466000004
0.0,persistante,25,btc-updown-15m-1790420400,282,279,10017.12,-1541.7949762400003,-525.8337762400001
0.0,persistante,25,btc-updown-5m-1790418900,99,93,3820.79,602.4303417599999,-48.24480824000003
0.0,persistante,25,btc-updown-5m-1790419200,117,115,4856.18,-558.08948217,-57.22308217000001
0.0,persistante,25,btc-updown-5m-1790419500,74,73,3297.97,169.14162075000002,-84.48652924999996
0.0,persistante,25,btc-updown-5m-1790419800,231,231,9485.03,-1029.2283602399998,-849.30771024
0.0,persistante,25,btc-updown-5m-1790420100,133,132,5738.32,706.33545267,-263.76884732999997
0.0,persistante,25,btc-updown-5m-1790420400,174,173,6989.61,337.74623058,-292.78131942000005
0.0,persistante,25,btc-updown-5m-1790420700,170,169,6940.48,1564.70282872,-148.84807127999997
0.0,persistante,25,btc-updown-5m-1790421000,164,164,6438.9,-3046.60799324,-885.24104324
0.0,persistante,25,btc-updown-5m-1790421300,130,130,4999.37,-508.4140016199999,-166.78725162000003
0.0,persistante,25,btc-updown-5m-1790421600,104,104,4093.51,,-155.10733464
0.0,persistante,25,eth-updown-5m-1790418900,398,388,10448.76,-2947.5569663000006,-296.08751630000006
0.0,persistante,25,eth-updown-5m-1790419200,475,471,12341.51,-218.76296635000017,635.02678365
0.0,persistante,25,eth-updown-5m-1790419500,78,77,2159.74,161.24992528,105.58422528000001
0.0,persistante,25,eth-updown-5m-1790419800,188,184,5701.12,-973.7857049500001,-144.00340495000003
0.0,persistante,25,eth-updown-5m-1790420100,227,225,7727.11,556.9159807300002,-239.68826926999995
0.0,persistante,25,eth-updown-5m-1790420400,158,157,4697.02,849.6713900399999,295.69519003999994
0.0,persistante,25,eth-updown-5m-1790420700,252,251,7866.47,2360.35188097,359.95663097
0.0,persistante,25,eth-updown-5m-1790421000,170,167,5521.53,-1739.45037579,-149.85632578999991
0.0,persistante,25,eth-updown-5m-1790421300,163,161,4887.6,-1041.7444583200001,-321.02445832000006
0.0,persistante,25,eth-updown-5m-1790421600,198,198,6849.13,-1493.51240697,-259.93795697
0.0,persistante,50,btc-updown-15m-1790419500,244,241,9440.54,3119.5891852999994,-136.12651470000006
0.0,persistante,50,btc-updown-15m-1790420400,282,279,10734.93,-1508.7526745900002,-540.9216245900001
0.0,persistante,50,btc-updown-5m-1790418900,99,93,3998.88,569.7296691399999,-54.008330860000044
0.0,persistante,50,btc-updown-5m-1790419200,117,115,4815.34,-480.6803135600001,-12.287113560000027
0.0,persistante,50,btc-updown-5m-1790419500,74,73,3150.67,145.39466632000003,-76.65998367999995
0.0,persistante,50,btc-updown-5m-1790419800,231,231,9861.99,-1175.3891345999996,-923.1500846
0.0,persistante,50,btc-updown-5m-1790420100,133,131,6102.24,543.31750901,-293.27249099
0.0,persistante,50,btc-updown-5m-1790420400,174,172,7309.88,352.42468132,-277.29411868000005
0.0,persistante,50,btc-updown-5m-1790420700,170,169,7350.09,1666.17058112,-138.67926887999997
0.0,persistante,50,btc-updown-5m-1790421000,164,164,6831.73,-3149.33325334,-908.91770334
0.0,persistante,50,btc-updown-5m-1790421300,130,130,5106.82,-455.8927336999999,-173.58123370000004
0.0,persistante,50,btc-updown-5m-1790421600,104,104,4420.66,,-160.7717182
0.0,persistante,50,eth-updown-5m-1790418900,398,387,10836.04,-2999.3772955100003,-310.05084551000004
0.0,persistante,50,eth-updown-5m-1790419200,475,469,14112.16,-352.2950403100001,677.44035969
0.0,persistante,50,eth-updown-5m-1790419500,78,76,2248.93,149.99597927999997,110.47837928000001
0.0,persistante,50,eth-updown-5m-1790419800,188,185,5920.19,-949.33094452,-137.30199452000002
0.0,persistante,50,eth-updown-5m-1790420100,227,223,8213.76,774.7890188899999,-216.75988110999995
0.0,persistante,50,eth-updown-5m-1790420400,158,156,5388.5,950.6489837299998,385.33348372999995
0.0,persistante,50,eth-updown-5m-1790420700,252,247,8859.98,2850.55394448,410.30179447999996
0.0,persistante,50,eth-updown-5m-1790421000,170,167,6225.71,-1961.6034012300001,-176.37355122999992
