slug,asset,duration,start,end,y,price_to_beat,final_price,cl_move_bps,tie_cl,volume,liquidity,fee_type,fee_rate,fee_exponent,twap_lookback_s,resolution_rule,n_hist_points,p_pre,p_pre_age_s,p_S,p_S_age_s,p_1m,t_1m,p_2m,t_2m,p_5m,t_5m,p_10m,t_10m,nowcast_1m,nowcast_2m,nowcast_5m,nowcast_10m,bn_open1m_S,bn_close1m_S,bn_close1m_E,bn_vwap1m_S,bn_vwap1m_first,bn_vwap1m_E,bn_ohlc4_S,bn_ohlc4_first,bn_ohlc4_E,bn_win1m,bn_open1s_S,bn_win1s,bn_twap60_S,bn_vwap60_S,bn_twap30_S,bn_twap60m4_S,bn_twap60_E,bn_vwap60_E,bn_twap30_E,bn_twap60m4_E,bn_first60_S,mom5_m60,mom15_m60,mom5_m30,mom15_m30,gap_m30,mom5_m0,mom15_m0,gap_m0_1m,gap_m0_1s,sigma_s,proxy_a_close_vs_open_1m,proxy_a2_close_vs_close_1m,proxy_b_vwap_last_vs_first_1m,proxy_b_ohlc4_last_vs_first_1m,proxy_b_vwap_last_vs_prev_1m,proxy_b_ohlc4_last_vs_prev_1m,proxy_b_twap60_last_vs_first_1s,proxy_b_twap60_1s,proxy_b_vwap60_1s,proxy_b_twap30_1s,proxy_x_twap60_1s_lag4,proxy_c_window_twap_vs_open_1m,proxy_c_window_twap_vs_open_1s
sol-updown-5m-1789690800,sol,5m,2026-09-18 00:20:00+00:00,2026-09-18 00:25:00+00:00,0,101.1979188,100.9231874,-27.18484558,False,1001.339664,,crypto_fees_v2,0.07,1,60,twap,21,0.505,16,0.505,46,0.425,1789690816,0.115,1789690875,0.0005,1789691055,,,0.4480804162,0.05146389384,0.001,,101.28,101.27,101.04,101.2457403,101.2174993,100.9928734,101.27,101.2225,101.0075,101.064,101.28,101.0869667,101.2831667,101.2457403,101.2716667,101.2851667,101.009,100.9928734,101.0226667,101.0085,101.2395,-0.001578220884,-0.003744215627,-0.001776024147,-0.004237503261,-0.0003422944292,-0.002071517387,-0.003942056943,0.0002395836815,-0.0001300070189,6.377041156e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
btc-updown-5m-1789691100,btc,5m,2026-09-18 00:25:00+00:00,2026-09-18 00:30:00+00:00,0,76287.17414,76258.83381,-3.715643449,False,105114.3847,,crypto_fees_v2,0.07,1,60,twap,21,0.515,18,0.515,48,0.565,1789691113,0.585,1789691172,0.005,1789691352,,,0.5563490918,0.6490168734,0.001,,76358.57,76358.57,76374,76351.19363,76368.94056,76326.36119,76351.6175,76365.67,76340.005,76352.152,76358.57,76347.88793,76351.36167,76351.19363,76357.83133,76350.524,76325.2685,76326.36119,76343.15633,76321.40233,76364.72317,-0.0003089402608,-0.0006283880901,-6.980155081e-05,-0.0009795261764,0.0001542616836,-3.090633482e-05,-0.001065978594,9.660643389e-05,9.44055604e-05,4.232700668e-05,1,1,0,0,0,0,0,0,0,0,0,0,0
eth-updown-5m-1789691100,eth,5m,2026-09-18 00:25:00+00:00,2026-09-18 00:30:00+00:00,0,2437.724974,2436.234376,-6.116578613,False,3189.665359,,crypto_fees_v2,0.07,1,60,twap,21,0.525,17,0.525,47,0.655,1789691114,0.795,1789691173,0.005,1789691354,,,0.6021259042,0.7880213203,0.001,,2440.22,2440.22,2440.38,2439.501707,2440.612736,2437.651863,2439.86,2440.6075,2438.985,2439.934,2440.22,2439.793767,2439.6845,2439.501707,2439.934667,2439.661833,2438.312,2437.651863,2439.012667,2438.172,2440.574167,-0.0006023096914,-0.002026741388,-0.0005081196813,-0.002595256316,0.0001293932123,-0.0002704308472,-0.002562057595,0.0002943991687,0.000219471509,5.304818183e-05,1,1,0,0,0,0,0,0,0,0,0,0,0
sol-updown-5m-1789691100,sol,5m,2026-09-18 00:25:00+00:00,2026-09-18 00:30:00+00:00,0,100.9231874,100.8619255,-6.071995486,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.515,17,0.515,47,0.635,1789691114,0.915,1789691173,0.055,1789691354,,,0.7172740559,0.9676259225,0.001,,101.04,101.04,101.01,100.9928734,101.1055163,100.9440462,101.0075,101.0975,100.97,101.054,101.04,101.0625333,101.009,100.9928734,101.0226667,101.0085,100.951,100.9440462,100.9583333,100.9476667,101.1066667,-0.002668908815,-0.005330713512,-0.002570949701,-0.006316641611,4.620568793e-05,-0.002273739302,-0.005723888123,0.0004665238852,0.00030685626,6.697035987e-05,0,0,0,0,0,0,0,0,0,0,0,1,1
btc-updown-5m-1789691400,btc,5m,2026-09-18 00:30:00+00:00,2026-09-18 00:35:00+00:00,1,76258.83381,76376.81065,15.45862538,False,26669.15561,,crypto_fees_v2,0.07,1,60,twap,21,0.515,16,0.515,46,0.875,1789691412,0.925,1789691474,0.9995,1789691653,,,0.8817386068,0.9339686066,0.999,,76374,76374,76455.08,76326.36119,76380.77494,76450.95465,76340.005,76382.0025,76446.845,76421.016,76374,76415.2829,76325.2685,76326.36119,76343.15633,76321.40233,76443.03583,76450.95465,76447.3,76441.937,76386.03267,-0.0003930250679,-0.001884982369,-0.0007947453421,-0.002277994481,-0.0001490224645,0.0002020525164,-0.001286913473,0.0006239515302,0.0006382676503,4.51043437e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
btc-updown-15m-1789691400,btc,15m,2026-09-18 00:30:00+00:00,2026-09-18 00:45:00+00:00,1,76258.83381,76355.32393,12.64497762,False,30842.0576,,crypto_fees_v2,0.07,1,60,twap,31,0.475,17,0.475,47,0.685,1789691411,0.775,1789691474,0.895,1789691653,0.865,1789691953,0.7388380488,0.7681029961,0.9091143271,0.8429364473,76374,76374,76431.35,76326.36119,76380.77494,76416.58784,76340.005,76382.0025,76413.6775,76402.39667,76374,76401.14341,76325.2685,76326.36119,76343.15633,76321.40233,76420.95833,76416.58784,76431.354,76418.60167,76386.03267,-0.0003930250679,-0.001884982369,-0.0007947453421,-0.002277994481,-0.0001490224645,0.0002020525164,-0.001286913473,0.0006239515302,0.0006382676503,4.51043437e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
eth-updown-5m-1789691400,eth,5m,2026-09-18 00:30:00+00:00,2026-09-18 00:35:00+00:00,1,2436.234376,2442.08144,23.97166041,False,2540.404738,,crypto_fees_v2,0.07,1,60,twap,21,0.525,17,0.525,47,0.865,1789691411,0.905,1789691473,0.995,1789691652,,,0.8970902693,0.9292823363,0.999,,2440.39,2440.38,2444.42,2437.651863,2440.908112,2444.181558,2438.985,2440.795,2444.1725,2442.486,2440.39,2442.292767,2438.312,2437.651863,2439.012667,2438.172,2444.167833,2444.181558,2444.162,2444.131667,2440.924333,-0.0006518864964,-0.002388175779,-0.001168835297,-0.002733345007,-0.0002918583176,6.556570916e-05,-0.001482276425,0.00111853999,0.0008477682641,5.66264857e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
eth-updown-15m-1789691400,eth,15m,2026-09-18 00:30:00+00:00,2026-09-18 00:45:00+00:00,1,2436.234376,2440.344866,16.85809198,False,2490.781893,,crypto_fees_v2,0.07,1,60,twap,31,0.535,17,0.535,47,0.695,1789691411,0.745,1789691473,0.925,1789691652,0.895,1789691953,0.7533755469,0.7632465138,0.9552517316,0.8843833543,2440.39,2440.38,2443.15,2437.651863,2440.908112,2442.079895,2438.985,2440.795,2442.29,2441.862,2440.39,2441.795278,2438.312,2437.651863,2439.012667,2438.172,2442.599167,2442.079895,2443.044667,2442.486167,2440.924333,-0.0006518864964,-0.002388175779,-0.001168835297,-0.002733345007,-0.0002918583176,6.556570916e-05,-0.001482276425,0.00111853999,0.0008477682641,5.66264857e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-5m-1789691400,sol,5m,2026-09-18 00:30:00+00:00,2026-09-18 00:35:00+00:00,1,100.8619255,101.2338995,36.81169141,False,902.664292,,crypto_fees_v2,0.07,1,60,twap,21,0.5,15,0.5,45,0.75,1789691413,0.885,1789691475,0.9995,1789691654,,,0.8279835463,0.9021383817,0.999,,101,101.01,101.37,100.9440462,101.0482335,101.3219876,100.97,101.035,101.3325,101.218,101,101.1923,100.951,100.9440462,100.9583333,100.9476667,101.3255,101.3219876,101.3493333,101.3216667,101.0521667,-0.0006931036467,-0.004940233346,-0.0009905894817,-0.005337563329,-0.0004326781025,-0.0002969562011,-0.00464221289,0.0006531565833,0.0005842712373,7.256676873e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-15m-1789691400,sol,15m,2026-09-18 00:30:00+00:00,2026-09-18 00:45:00+00:00,1,100.8619255,101.1782678,31.3148158,False,999.95271,,crypto_fees_v2,0.07,1,60,twap,31,0.52,18,0.52,48,0.645,1789691410,0.75,1789691473,0.94,1789691652,0.965,1789691952,0.6614869525,0.750446823,0.973118954,0.9683287991,101,101.01,101.31,100.9440462,101.0482335,101.2535987,100.97,101.035,101.2575,101.222,101,101.2090778,100.951,100.9440462,100.9583333,100.9476667,101.272,101.2535987,101.3046667,101.266,101.0521667,-0.0006931036467,-0.004940233346,-0.0009905894817,-0.005337563329,-0.0004326781025,-0.0002969562011,-0.00464221289,0.0006531565833,0.0005842712373,7.256676873e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
btc-updown-5m-1789691700,btc,5m,2026-09-18 00:35:00+00:00,2026-09-18 00:40:00+00:00,0,76376.81065,76314.98563,-8.098014944,False,23242.43065,,crypto_fees_v2,0.07,1,60,twap,21,0.495,18,0.495,48,0.505,1789691713,0.295,1789691786,0.005,1789691953,,,0.5035333939,0.1861018944,0.001,,76455.08,76455.08,76365.96,76450.95465,76445.03667,76373.5987,76446.845,76446.3,76375.6775,76400.7,76455.08,76408.79437,76443.03583,76450.95465,76447.3,76441.937,76378.39817,76373.5987,76371.30667,76379.73417,76444.43,0.001605058287,0.0009030929582,0.001931524156,0.001066977263,6.2117506e-05,0.00106105471,0.001232200892,5.395930611e-05,0.0001575449982,4.456106928e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
eth-updown-5m-1789691700,eth,5m,2026-09-18 00:35:00+00:00,2026-09-18 00:40:00+00:00,0,2442.08144,2438.750978,-13.64710675,False,2299.911421,,crypto_fees_v2,0.07,1,60,twap,21,0.505,18,0.505,48,0.5,1789691713,0.205,1789691785,0.005,1789691952,,,0.4227517183,0.1642097596,0.001,,2444.42,2444.42,2440.65,2444.181558,2443.732617,2440.84721,2444.1725,2443.92,2440.8075,2442.032,2444.42,2442.343733,2444.167833,2444.181558,2444.162,2444.131667,2440.857167,2440.84721,2440.571,2440.880833,2443.716833,0.00228179193,0.001027595742,0.00295021726,0.001273262282,-3.01401565e-05,0.001654111088,0.00144924595,9.75500464e-05,0.0001031654439,5.849894725e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
sol-updown-5m-1789691700,sol,5m,2026-09-18 00:35:00+00:00,2026-09-18 00:40:00+00:00,0,101.2338995,101.1064959,-12.59300307,False,1329.597623,,crypto_fees_v2,0.07,1,60,twap,21,0.505,16,0.505,46,0.515,1789691715,0.37,1789691789,0.005,1789691954,,,0.4817348461,0.2568567554,0.001,,101.37,101.37,101.17,101.3219876,101.332953,101.1861521,101.3325,101.3425,101.185,101.254,101.37,101.2669,101.3255,101.3219876,101.3493333,101.3216667,101.189,101.1861521,101.1813333,101.1901667,101.3231667,0.003362012462,0,0.004153897774,0.0005923585917,0.0001809612337,0.003557667553,0.0009869720501,0.0004737471614,0.0004390822758,7.57194756e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
btc-updown-5m-1789692000,btc,5m,2026-09-18 00:40:00+00:00,2026-09-18 00:45:00+00:00,1,76314.98563,76355.32393,5.28436718,False,42647.70656,,crypto_fees_v2,0.07,1,60,twap,21,0.495,17,0.495,47,0.395,1789692014,0.225,1789692074,0.965,1789692255,,,0.3668163978,0.3372158355,0.9947571183,,76365.97,76365.96,76431.35,76373.5987,76354.71728,76416.58784,76375.6775,76357.9875,76413.6775,76385.474,76365.97,76379.35297,76378.39817,76373.5987,76371.30667,76379.73417,76420.95833,76416.58784,76431.354,76418.60167,76354.64467,-0.0006883708785,0.0005236623405,-0.0008201571976,0.000316621616,-6.074200217e-05,-0.001166331679,9.677554753e-05,-0.0001000225993,-0.0001628625351,4.513677277e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
eth-updown-5m-1789692000,eth,5m,2026-09-18 00:40:00+00:00,2026-09-18 00:45:00+00:00,1,2438.750978,2440.344866,6.533538317,False,2605.890457,,crypto_fees_v2,0.07,1,60,twap,21,0.505,16,0.505,46,0.375,1789692015,0.235,1789692074,0.795,1789692255,,,0.2991879013,0.2984816825,0.9890487052,,2440.65,2440.65,2443.15,2440.84721,2439.89806,2442.079895,2440.8075,2440.1175,2442.29,2441.068,2440.65,2440.749333,2440.857167,2440.84721,2440.571,2440.880833,2442.599167,2442.079895,2443.044667,2442.486167,2439.688333,-0.00116687322,0.0004630322136,-0.001342908581,0.0004384733821,-0.0001324603696,-0.001543478701,0.0001761980963,-8.079908715e-05,-8.487815739e-05,5.950334648e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-5m-1789692000,sol,5m,2026-09-18 00:40:00+00:00,2026-09-18 00:45:00+00:00,1,101.1064959,101.1782678,7.09612746,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.495,17,0.495,47,0.43,1789692013,0.185,1789692073,0.7,1789692254,,,0.1626726123,0.2876496665,0.8950518602,,101.18,101.17,101.31,101.1861521,101.1072336,101.2535987,101.185,101.1275,101.2575,101.194,101.17,101.1680333,101.189,101.1861521,101.1813333,101.1901667,101.272,101.2535987,101.3046667,101.266,101.0931667,-0.0009876544013,0.001681254414,-0.00138271627,0.001780592023,-0.0001647093707,-0.001974919177,0.001285792176,-0.0001596400245,-0.0001877850756,7.612578376e-05,1,1,1,1,1,1,1,1,1,1,1,1,0
btc-updown-5m-1789692300,btc,5m,2026-09-18 00:45:00+00:00,2026-09-18 00:50:00+00:00,1,76355.32393,76365.29126,1.305302656,False,57271.51723,,crypto_fees_v2,0.07,1,60,twap,21,0.505,16,0.505,46,0.635,1789692311,0.435,1789692369,0.865,1789692549,,,0.5747017397,0.4102810005,0.8162579338,,76431.36,76431.35,76435.45,76416.58784,76426.11698,76432.74066,76413.6775,76420.685,76433.8,76423.026,76431.36,76423.56397,76420.95833,76416.58784,76431.354,76418.60167,76432.7845,76432.74066,76433.56233,76432.5545,76428.79267,0.0001309054733,0.001047592882,0.0006609420169,0.001772308975,0.0002720109046,0.0008559051726,0.0007506282037,0.0001931613985,0.0001359700327,4.574682166e-05,1,1,1,1,1,1,1,1,1,1,1,0,0
btc-updown-15m-1789692300,btc,15m,2026-09-18 00:45:00+00:00,2026-09-18 01:00:00+00:00,1,76355.32393,76517.7583,21.25088724,False,11233.8933,,crypto_fees_v2,0.07,1,60,twap,31,0.515,16,0.515,46,0.555,1789692311,0.465,1789692369,0.555,1789692549,0.955,1789692853,0.5406242966,0.4556263044,0.550832217,0.9718753441,76431.36,76431.35,76590,76416.58784,76426.11698,76585.07281,76413.6775,76420.685,76583.51,76498.62467,76431.36,76492.95129,76420.95833,76416.58784,76431.354,76418.60167,76586.2585,76585.07281,76587.57267,76585.3935,76428.79267,0.0001309054733,0.001047592882,0.0006609420169,0.001772308975,0.0002720109046,0.0008559051726,0.0007506282037,0.0001931613985,0.0001359700327,4.574682166e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
eth-updown-5m-1789692300,eth,5m,2026-09-18 00:45:00+00:00,2026-09-18 00:50:00+00:00,0,2440.344866,2440.026989,-1.302676802,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.505,15,0.505,45,0.645,1789692313,0.28,1789692371,0.09,1789692551,,,0.5625982756,0.2833476119,0.07596820176,,2443.16,2443.15,2442.39,2442.079895,2442.726924,2442.115144,2442.29,2442.105,2442.145,2441.58,2443.16,2441.875833,2442.599167,2442.079895,2443.044667,2442.486167,2442.185167,2442.115144,2442.395,2442.151833,2442.673333,0.0001802377505,0.001295156461,0.0008886505179,0.002495959196,0.0003423986677,0.001023793038,0.001134425425,0.0004380980915,0.0002254857206,6.130542109e-05,0,0,0,1,1,0,0,0,1,0,0,0,0
eth-updown-15m-1789692300,eth,15m,2026-09-18 00:45:00+00:00,2026-09-18 01:00:00+00:00,1,2440.344866,2445.989884,23.10533677,False,1848.232691,,crypto_fees_v2,0.07,1,60,twap,31,0.525,15,0.525,45,0.575,1789692312,0.395,1789692370,0.435,1789692550,0.945,1789692854,0.5338831451,0.3896503313,0.4239586439,0.9285555602,2443.16,2443.15,2448.34,2442.079895,2442.726924,2448.316149,2442.29,2442.105,2448.0125,2444.724,2443.16,2444.612356,2442.599167,2442.079895,2443.044667,2442.486167,2448.187833,2448.316149,2448.406333,2448.1365,2442.673333,0.0001802377505,0.001295156461,0.0008886505179,0.002495959196,0.0003423986677,0.001023793038,0.001134425425,0.0004380980915,0.0002254857206,6.130542109e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-5m-1789692300,sol,5m,2026-09-18 00:45:00+00:00,2026-09-18 00:50:00+00:00,0,101.1782678,101.1548204,-2.317702078,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.5,15,0.5,45,0.645,1789692312,0.465,1789692370,0.05,1789692550,,,0.5253496993,0.4208174403,0.1088309093,,101.31,101.31,101.22,101.2535987,101.2914198,101.2417763,101.2575,101.27,101.225,101.224,101.31,101.247,101.272,101.2535987,101.3046667,101.266,101.2451667,101.2417763,101.2496667,101.2446667,101.2828333,0.0001976089326,0.002571966993,0.001086580835,0.003857762339,0.000500339056,0.001382852848,0.002965601224,0.0005568754051,0.0003751567311,7.88864282e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
sol-updown-15m-1789692300,sol,15m,2026-09-18 00:45:00+00:00,2026-09-18 01:00:00+00:00,1,101.1782678,101.3491753,16.8774655,False,867.310773,,crypto_fees_v2,0.07,1,60,twap,31,0.51,16,0.51,46,0.59,1789692312,0.49,1789692370,0.36,1789692550,0.945,1789692854,0.5137153759,0.4609716511,0.4355725396,0.9215288639,101.31,101.31,101.42,101.2535987,101.2914198,101.4061478,101.2575,101.27,101.4075,101.3533333,101.31,101.3565111,101.272,101.2535987,101.3046667,101.266,101.4391667,101.4061478,101.4336667,101.4391667,101.2828333,0.0001976089326,0.002571966993,0.001086580835,0.003857762339,0.000500339056,0.001382852848,0.002965601224,0.0005568754051,0.0003751567311,7.88864282e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
btc-updown-5m-1789692600,btc,5m,2026-09-18 00:50:00+00:00,2026-09-18 00:55:00+00:00,1,76365.29126,76475.9835,14.48460375,False,18511.83065,,crypto_fees_v2,0.07,1,60,twap,21,0.525,19,0.525,49,0.445,1789692619,0.575,1789692676,0.995,1789692855,,,0.5094206429,0.6641216607,0.999,,76435.44,76435.45,76564.62,76432.74066,76434.09302,76552.47162,76433.8,76434.725,76551.3075,76500.132,76435.45,76486.35613,76432.7845,76432.74066,76433.56233,76432.5545,76543.08767,76552.47162,76548.17833,76541.53417,76434.05883,0.0004711178667,-8.634753843e-05,8.635162801e-06,-0.0001505800179,4.361174615e-08,5.364147089e-05,-0.0002567850358,3.544670061e-05,3.487317047e-05,4.373315293e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
eth-updown-5m-1789692600,eth,5m,2026-09-18 00:50:00+00:00,2026-09-18 00:55:00+00:00,1,2440.026989,2444.415474,17.96924185,False,1874.889746,,crypto_fees_v2,0.07,1,60,twap,21,0.515,21,0.515,51,0.505,1789692613,0.665,1789692673,0.995,1789692853,,,0.5371033537,0.61842262,0.999,,2442.4,2442.39,2447.23,2442.115144,2442.422613,2446.576166,2442.145,2442.595,2446.66,2445.008,2442.39,2444.550867,2442.185167,2442.115144,2442.395,2442.151833,2446.608,2446.576166,2446.815667,2446.544333,2442.488,0.0001843004676,-0.0008023350015,-0.0002456308426,-0.0006998889059,0.0001697934693,-0.0003111222121,-0.0008308078754,0.0001125419818,8.3869457e-05,6.009313442e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-5m-1789692600,sol,5m,2026-09-18 00:50:00+00:00,2026-09-18 00:55:00+00:00,1,101.1548204,101.3884953,23.07407772,False,904.693097,,crypto_fees_v2,0.07,1,60,twap,21,0.495,21,0.495,51,0.435,1789692613,0.655,1789692673,0.995,1789692853,,,0.3563329019,0.6278990383,0.999,,101.22,101.22,101.5,101.2417763,101.2200633,101.4842967,101.225,101.24,101.4825,101.388,101.22,101.3595,101.2451667,101.2417763,101.2496667,101.2446667,101.4793333,101.4842967,101.4883333,101.4778333,101.2243333,0,-0.0007900454687,-0.0002962231569,-0.0005923585917,0.000190945874,-0.0008887572797,-0.001480823608,-0.0002151154811,-0.0002486024358,7.709321178e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
btc-updown-5m-1789692900,btc,5m,2026-09-18 00:55:00+00:00,2026-09-18 01:00:00+00:00,1,76475.9835,76517.7583,5.460980827,False,32188.25464,,crypto_fees_v2,0.07,1,60,twap,21,0.495,16,0.495,46,0.705,1789692911,0.595,1789692973,0.995,1789693153,,,0.6615958871,0.5762168931,0.999,,76564.63,76564.62,76590,76552.47162,76562.54062,76585.07281,76551.3075,76559.32,76583.51,76572.716,76564.63,76568.93377,76543.08767,76552.47162,76548.17833,76541.53417,76586.2585,76585.07281,76587.57267,76585.3935,76558.896,0.001386023535,0.001988046875,0.001385631391,0.002055208571,-9.14578457e-08,0.001688496361,0.002598043004,0.0001586809011,0.000281270405,4.429250163e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
eth-updown-5m-1789692900,eth,5m,2026-09-18 00:55:00+00:00,2026-09-18 01:00:00+00:00,1,2444.415474,2445.989884,6.438771729,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.495,16,0.495,46,0.635,1789692911,0.485,1789692973,0.985,1789693153,,,0.606864522,0.4963872215,0.9988092785,,2447.23,2447.23,2448.34,2446.576166,2446.98519,2448.316149,2446.66,2446.875,2448.0125,2447.584,2447.23,2447.410367,2446.608,2446.576166,2446.815667,2446.544333,2448.187833,2448.316149,2448.406333,2448.1365,2446.807667,0.001718501726,0.002083039944,0.001660926082,0.002303945757,2.030173142e-05,0.001979704591,0.002692375416,0.0002672086189,0.0002541972184,5.940892593e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-5m-1789692900,sol,5m,2026-09-18 00:55:00+00:00,2026-09-18 01:00:00+00:00,0,101.3884953,101.3491753,-3.878910148,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.5,17,0.5,47,0.625,1789692910,0.515,1789692972,0.045,1789693152,,,0.5967477606,0.5754859156,0.1220994297,,101.5,101.5,101.42,101.4842967,101.5047219,101.4061478,101.4825,101.495,101.4075,101.448,101.5,101.4630333,101.4793333,101.4842967,101.4883333,101.4778333,101.4391667,101.4061478,101.4336667,101.4391667,101.4971667,0.002466822505,0.002664431438,0.002170268189,0.002960625867,9.526140229e-05,0.002762432696,0.003256528264,0.0001547241055,0.0002036332113,7.80184425e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
btc-updown-5m-1789693200,btc,5m,2026-09-18 01:00:00+00:00,2026-09-18 01:05:00+00:00,0,76517.7583,76509.482,-1.081675857,False,58566.16411,,crypto_fees_v2,0.07,1,60,twap,21,0.485,17,0.485,47,0.635,1789693215,0.885,1789693274,0.665,1789693454,,,0.6701714631,0.9809413846,0.2187180799,,76589.99,76590,76575,76585.07281,76619.1726,76580.06263,76583.51,76614.6675,76579.2475,76597.87,76590,76603.29237,76586.2585,76585.07281,76587.57267,76585.3935,76577.16467,76580.06263,76575.00667,76576.88133,76617.84617,0.0005095515554,0.002366692957,0.0005623076522,0.001956574206,-5.098172876e-05,0.0003314297699,0.002073567601,6.433410259e-05,4.885221819e-05,4.233262913e-05,0,0,0,0,0,0,0,0,0,0,0,1,1
btc-updown-15m-1789693200,btc,15m,2026-09-18 01:00:00+00:00,2026-09-18 01:15:00+00:00,0,76517.7583,76503.87652,-1.81435475,False,82371.54697,,crypto_fees_v2,0.07,1,60,twap,31,0.475,16,0.475,46,0.545,1789693216,0.695,1789693275,0.525,1789693455,0.755,1789693754,0.5938181699,0.8435719853,0.4438593149,0.8282925278,76589.99,76590,76550,76585.07281,76619.1726,76556.93638,76583.51,76614.6675,76568.3,76618.21733,76590,76620.15477,76586.2585,76585.07281,76587.57267,76585.3935,76564.67767,76556.93638,76545.92,76566.67867,76617.84617,0.0005095515554,0.002366692957,0.0005623076522,0.001956574206,-5.098172876e-05,0.0003314297699,0.002073567601,6.433410259e-05,4.885221819e-05,4.233262913e-05,0,0,0,0,0,0,0,0,0,0,0,1,1
eth-updown-5m-1789693200,eth,5m,2026-09-18 01:00:00+00:00,2026-09-18 01:05:00+00:00,0,2445.989884,2444.571307,-5.801287927,False,4503.786444,,crypto_fees_v2,0.07,1,60,twap,21,0.495,18,0.495,48,0.585,1789693213,0.875,1789693273,0.1,1789693453,,,0.7496054619,0.9827676205,0.001,,2448.34,2448.34,2446.42,2448.316149,2449.719895,2446.635069,2448.0125,2449.39,2446.6175,2447.934,2448.34,2448.331567,2448.187833,2448.316149,2448.406333,2448.1365,2446.606,2446.635069,2446.649333,2446.613333,2449.855833,0.0006048642714,0.002507666465,0.0006333704714,0.002048665711,1.252731158e-05,0.0004534712072,0.002122053586,9.741603251e-06,6.215288543e-05,5.874331996e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
eth-updown-15m-1789693200,eth,15m,2026-09-18 01:00:00+00:00,2026-09-18 01:15:00+00:00,1,2445.989884,2448.663658,10.92528311,False,4555.103845,,crypto_fees_v2,0.07,1,60,twap,31,0.495,18,0.495,48,0.495,1789693213,0.725,1789693273,0.425,1789693453,0.635,1789693752,0.6419086401,0.8486746512,0.2950618473,0.6381123393,2448.34,2448.34,2450.58,2448.316149,2449.719895,2451.018373,2448.0125,2449.39,2450.8875,2449.337333,2448.34,2449.293544,2448.187833,2448.316149,2448.406333,2448.1365,2450.773333,2451.018373,2450.360333,2450.800167,2449.855833,0.0006048642714,0.002507666465,0.0006333704714,0.002048665711,1.252731158e-05,0.0004534712072,0.002122053586,9.741603251e-06,6.215288543e-05,5.874331996e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-5m-1789693200,sol,5m,2026-09-18 01:00:00+00:00,2026-09-18 01:05:00+00:00,1,101.3491753,101.3643784,1.499957516,False,2304.51772,,crypto_fees_v2,0.07,1,60,twap,21,0.495,17,0.495,47,0.47,1789693215,0.825,1789693274,0.765,1789693454,,,0.5346922854,0.9308946554,0.2716930532,,101.41,101.42,101.45,101.4061478,101.4750014,101.4390433,101.4075,101.47,101.4425,101.472,101.41,101.4712667,101.4391667,101.4061478,101.4336667,101.4391667,101.4503333,101.4390433,101.4573333,101.4498333,101.4721667,-0.0004928779241,0.001973944581,-0.0004928293432,0.001381215689,-0.0001445884489,-0.000788488115,0.001085187301,0.0001365914021,-0.0001889652515,7.835719543e-05,1,1,0,0,1,1,0,1,1,1,1,1,1
sol-updown-15m-1789693200,sol,15m,2026-09-18 01:00:00+00:00,2026-09-18 01:15:00+00:00,1,101.3491753,101.4731994,12.22983235,False,1473.258049,,crypto_fees_v2,0.07,1,60,twap,31,0.5,18,0.5,48,0.47,1789693214,0.705,1789693273,0.575,1789693453,0.85,1789693753,0.4841854223,0.7644557806,0.4610124699,0.8070592834,101.41,101.42,101.56,101.4061478,101.4750014,101.5829372,101.4075,101.47,101.5775,101.542,101.41,101.5356556,101.4391667,101.4061478,101.4336667,101.4391667,101.5663333,101.5829372,101.541,101.5673333,101.4721667,-0.0004928779241,0.001973944581,-0.0004928293432,0.001381215689,-0.0001445884489,-0.000788488115,0.001085187301,0.0001365914021,-0.0001889652515,7.835719543e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
