variante,S,slug15,marge_max,n_episodes,secondes_arbitrage,phase_marge_max
B,1788895800,btc-updown-15m-1788895800,0.16558,1,1,après clôture #2
C,1788895800,btc-updown-15m-1788895800,-0.001386,0,0,avant clôture #1
A,1788896700,btc-updown-15m-1788896700,-0.001386,0,0,avant clôture #1
B,1788896700,btc-updown-15m-1788896700,-0.007896,0,0,avant clôture #1
C,1788896700,btc-updown-15m-1788896700,-0.001386,0,0,avant clôture #1
A,1788897600,btc-updown-15m-1788897600,-0.001386,0,0,avant clôture #1
B,1788897600,btc-updown-15m-1788897600,-0.019709,0,0,avant clôture #1
C,1788897600,btc-updown-15m-1788897600,-0.001386,0,0,avant clôture #1
A,1788898500,btc-updown-15m-1788898500,-0.001386,0,0,avant clôture #1
B,1788898500,btc-updown-15m-1788898500,-0.0115395,0,0,entre #1 et #2
C,1788898500,btc-updown-15m-1788898500,-0.001386,0,0,avant clôture #1
A,1788899400,btc-updown-15m-1788899400,-0.001386,0,0,avant clôture #1
B,1788899400,btc-updown-15m-1788899400,-0.013706,0,0,après clôture #2
C,1788899400,btc-updown-15m-1788899400,-0.001386,0,0,avant clôture #1
A,1788900300,btc-updown-15m-1788900300,-0.001386,0,0,avant clôture #1
B,1788900300,btc-updown-15m-1788900300,-0.009114,0,0,avant clôture #1
C,1788900300,btc-updown-15m-1788900300,-0.001386,0,0,avant clôture #1
A,1788901200,btc-updown-15m-1788901200,-0.001386,0,0,avant clôture #1
B,1788901200,btc-updown-15m-1788901200,-0.0147249,0,0,avant clôture #1
C,1788901200,btc-updown-15m-1788901200,-0.001386,0,0,avant clôture #1
A,1788902100,btc-updown-15m-1788902100,0.016032,2,4,après clôture #2
B,1788902100,btc-updown-15m-1788902100,-0.00401,0,0,après clôture #2
C,1788902100,btc-updown-15m-1788902100,-0.001386,0,0,avant clôture #1
A,1788903000,btc-updown-15m-1788903000,-0.001386,0,0,avant clôture #1
B,1788903000,btc-updown-15m-1788903000,-0.015745,0,0,après clôture #2
C,1788903000,btc-updown-15m-1788903000,-0.001386,0,0,avant clôture #1
A,1788903900,btc-updown-15m-1788903900,-0.001386,0,0,après clôture #2
B,1788903900,btc-updown-15m-1788903900,-0.0169892,0,0,après clôture #2
C,1788903900,btc-updown-15m-1788903900,-0.001386,0,0,avant clôture #1
A,1788904800,btc-updown-15m-1788904800,-0.00013986,0,0,entre #1 et #2
B,1788904800,btc-updown-15m-1788904800,-0.018505,0,0,après clôture #2
C,1788904800,btc-updown-15m-1788904800,-0.00013986,0,0,entre #1 et #2
A,1788905700,btc-updown-15m-1788905700,-0.001386,0,0,avant clôture #1
B,1788905700,btc-updown-15m-1788905700,-0.012065,0,0,après clôture #2
C,1788905700,btc-updown-15m-1788905700,-0.001386,0,0,entre #1 et #2
A,1788906600,btc-updown-15m-1788906600,-0.001386,0,0,avant clôture #1
B,1788906600,btc-updown-15m-1788906600,-0.010304,0,0,après clôture #2
C,1788906600,btc-updown-15m-1788906600,-0.001386,0,0,avant clôture #1
A,1788907500,btc-updown-15m-1788907500,-0.00013986,0,0,avant clôture #1
B,1788907500,btc-updown-15m-1788907500,-0.016013,0,0,avant clôture #1
C,1788907500,btc-updown-15m-1788907500,-0.00013986,0,0,avant clôture #1
A,1788908400,btc-updown-15m-1788908400,-0.001386,0,0,avant clôture #1
B,1788908400,btc-updown-15m-1788908400,-0.00630041,0,0,après clôture #2
C,1788908400,btc-updown-15m-1788908400,-0.001386,0,0,avant clôture #1
A,1788909300,btc-updown-15m-1788909300,-0.001386,0,0,entre #1 et #2
B,1788909300,btc-updown-15m-1788909300,-0.0194847,0,0,après clôture #2
C,1788909300,btc-updown-15m-1788909300,-0.002744,0,0,avant clôture #1
A,1788910200,btc-updown-15m-1788910200,-0.001386,0,0,entre #1 et #2
B,1788910200,btc-updown-15m-1788910200,-0.0184771,0,0,entre #1 et #2
C,1788910200,btc-updown-15m-1788910200,-0.001386,0,0,entre #1 et #2
A,1788911100,btc-updown-15m-1788911100,-0.001386,0,0,avant clôture #1
B,1788911100,btc-updown-15m-1788911100,-0.013409,0,0,entre #1 et #2
C,1788911100,btc-updown-15m-1788911100,-0.001386,0,0,avant clôture #1
A,1788912000,btc-updown-15m-1788912000,-0.001386,0,0,avant clôture #1
B,1788912000,btc-updown-15m-1788912000,-0.0215265,0,0,entre #1 et #2
C,1788912000,btc-updown-15m-1788912000,-0.001386,0,0,avant clôture #1
A,1788912900,btc-updown-15m-1788912900,-0.001386,0,0,avant clôture #1
B,1788912900,btc-updown-15m-1788912900,-0.014725,0,0,après clôture #2
C,1788912900,btc-updown-15m-1788912900,-0.001386,0,0,avant clôture #1
A,1788913800,btc-updown-15m-1788913800,-0.001386,0,0,entre #1 et #2
B,1788913800,btc-updown-15m-1788913800,-0.005376,0,0,après clôture #2
C,1788913800,btc-updown-15m-1788913800,-0.001386,0,0,entre #1 et #2
A,1788914700,btc-updown-15m-1788914700,-0.001386,0,0,avant clôture #1
B,1788914700,btc-updown-15m-1788914700,-0.012065,0,0,avant clôture #1
C,1788914700,btc-updown-15m-1788914700,-0.001386,0,0,avant clôture #1
A,1788915600,btc-updown-15m-1788915600,0.18778,5,10,après clôture #2
B,1788915600,btc-updown-15m-1788915600,0.167492,3,7,après clôture #2
C,1788915600,btc-updown-15m-1788915600,0.032532,3,4,après clôture #2
A,1788916500,btc-updown-15m-1788916500,-0.00013986,0,0,après clôture #2
B,1788916500,btc-updown-15m-1788916500,-0.016013,0,0,avant clôture #1
C,1788916500,btc-updown-15m-1788916500,-0.001386,0,0,avant clôture #1
A,1788917400,btc-updown-15m-1788917400,-0.001386,0,0,entre #1 et #2
B,1788917400,btc-updown-15m-1788917400,-0.0209893,0,0,avant clôture #1
C,1788917400,btc-updown-15m-1788917400,-0.001386,0,0,entre #1 et #2
A,1788918300,btc-updown-15m-1788918300,-0.001386,0,0,avant clôture #1
B,1788918300,btc-updown-15m-1788918300,-0.002744,0,0,après clôture #2
C,1788918300,btc-updown-15m-1788918300,-0.001386,0,0,avant clôture #1
A,1788919200,btc-updown-15m-1788919200,-0.001386,0,0,avant clôture #1
B,1788919200,btc-updown-15m-1788919200,-0.005376,0,0,entre #1 et #2
C,1788919200,btc-updown-15m-1788919200,-0.001386,0,0,avant clôture #1
A,1788920100,btc-updown-15m-1788920100,0.015175,1,1,après clôture #2
B,1788920100,btc-updown-15m-1788920100,-0.00488099,0,0,après clôture #2
C,1788920100,btc-updown-15m-1788920100,-0.005376,0,0,avant clôture #1
A,1788921000,btc-updown-15m-1788921000,-0.001386,0,0,avant clôture #1
B,1788921000,btc-updown-15m-1788921000,-0.0197836,0,0,après clôture #2
C,1788921000,btc-updown-15m-1788921000,-0.001386,0,0,avant clôture #1
A,1788921900,btc-updown-15m-1788921900,-0.001386,0,0,avant clôture #1
B,1788921900,btc-updown-15m-1788921900,-0.02406,0,0,entre #1 et #2
C,1788921900,btc-updown-15m-1788921900,-0.001386,0,0,avant clôture #1
A,1788922800,btc-updown-15m-1788922800,-0.001386,0,0,avant clôture #1
B,1788922800,btc-updown-15m-1788922800,-0.0177119,0,0,avant clôture #1
C,1788922800,btc-updown-15m-1788922800,-0.001386,0,0,avant clôture #1
A,1788923700,btc-updown-15m-1788923700,-0.001386,0,0,avant clôture #1
B,1788923700,btc-updown-15m-1788923700,-0.0126,0,0,après clôture #2
C,1788923700,btc-updown-15m-1788923700,-0.001386,0,0,avant clôture #1
A,1788924600,btc-updown-15m-1788924600,-0.001386,0,0,avant clôture #1
B,1788924600,btc-updown-15m-1788924600,-0.014725,0,0,après clôture #2
C,1788924600,btc-updown-15m-1788924600,-0.001386,0,0,entre #1 et #2
A,1788925500,btc-updown-15m-1788925500,0.0323273,1,2,après clôture #2
B,1788925500,btc-updown-15m-1788925500,0.0122483,1,2,après clôture #2
C,1788925500,btc-updown-15m-1788925500,-0.001386,0,0,entre #1 et #2
A,1788926400,btc-updown-15m-1788926400,-0.00013986,0,0,avant clôture #1
B,1788926400,btc-updown-15m-1788926400,-0.010304,0,0,entre #1 et #2
C,1788926400,btc-updown-15m-1788926400,-0.00013986,0,0,avant clôture #1
A,1788927300,btc-updown-15m-1788927300,-0.001386,0,0,avant clôture #1
B,1788927300,btc-updown-15m-1788927300,-0.012065,0,0,après clôture #2
C,1788927300,btc-updown-15m-1788927300,-0.001386,0,0,entre #1 et #2
A,1788928200,btc-updown-15m-1788928200,-0.001386,0,0,avant clôture #1
B,1788928200,btc-updown-15m-1788928200,-0.012065,0,0,après clôture #2
C,1788928200,btc-updown-15m-1788928200,-0.001386,0,0,avant clôture #1
A,1788929100,btc-updown-15m-1788929100,-0.001386,0,0,avant clôture #1
B,1788929100,btc-updown-15m-1788929100,-0.0224,0,0,après clôture #2
C,1788929100,btc-updown-15m-1788929100,-0.001386,0,0,après clôture #2
A,1788930000,btc-updown-15m-1788930000,-0.001386,0,0,avant clôture #1
B,1788930000,btc-updown-15m-1788930000,-0.0134089,0,0,après clôture #2
C,1788930000,btc-updown-15m-1788930000,-0.001386,0,0,avant clôture #1
A,1788930900,btc-updown-15m-1788930900,-0.001386,0,0,avant clôture #1
B,1788930900,btc-updown-15m-1788930900,-0.023226,0,0,avant clôture #1
C,1788930900,btc-updown-15m-1788930900,-0.001386,0,0,avant clôture #1
A,1788931800,btc-updown-15m-1788931800,-0.00013986,0,0,après clôture #2
B,1788931800,btc-updown-15m-1788931800,-0.016013,0,0,avant clôture #1
C,1788931800,btc-updown-15m-1788931800,-0.00013986,0,0,après clôture #2
A,1788932700,btc-updown-15m-1788932700,-0.001386,0,0,avant clôture #1
B,1788932700,btc-updown-15m-1788932700,-0.012065,0,0,avant clôture #1
C,1788932700,btc-updown-15m-1788932700,-0.001386,0,0,avant clôture #1
A,1788933600,btc-updown-15m-1788933600,-0.00013986,0,0,après clôture #2
B,1788933600,btc-updown-15m-1788933600,-0.016013,0,0,entre #1 et #2
C,1788933600,btc-updown-15m-1788933600,-0.00041874,0,0,après clôture #2
A,1788934500,btc-updown-15m-1788934500,-0.001386,0,0,avant clôture #1
B,1788934500,btc-updown-15m-1788934500,-0.00665,0,0,entre #1 et #2
C,1788934500,btc-updown-15m-1788934500,-0.001386,0,0,après clôture #2
A,1788935400,btc-updown-15m-1788935400,-0.001386,0,0,avant clôture #1
B,1788935400,btc-updown-15m-1788935400,-0.014725,0,0,avant clôture #1
C,1788935400,btc-updown-15m-1788935400,-0.001386,0,0,avant clôture #1
A,1788936300,btc-updown-15m-1788936300,-0.00106454,0,0,après clôture #2
B,1788936300,btc-updown-15m-1788936300,-0.017273,0,0,après clôture #2
C,1788936300,btc-updown-15m-1788936300,-0.001386,0,0,après clôture #2
A,1788937200,btc-updown-15m-1788937200,-0.001386,0,0,avant clôture #1
B,1788937200,btc-updown-15m-1788937200,-0.0133588,0,0,après clôture #2
C,1788937200,btc-updown-15m-1788937200,-0.001386,0,0,avant clôture #1
A,1788938100,btc-updown-15m-1788938100,-0.001386,0,0,avant clôture #1
B,1788938100,btc-updown-15m-1788938100,-0.0226485,0,0,après clôture #2
C,1788938100,btc-updown-15m-1788938100,-0.001386,0,0,avant clôture #1
A,1788939000,btc-updown-15m-1788939000,-0.001386,0,0,entre #1 et #2
B,1788939000,btc-updown-15m-1788939000,-0.00665,0,0,après clôture #2
C,1788939000,btc-updown-15m-1788939000,-0.001386,0,0,entre #1 et #2
A,1788939900,btc-updown-15m-1788939900,-0.001386,0,0,avant clôture #1
B,1788939900,btc-updown-15m-1788939900,-0.011466,0,0,entre #1 et #2
C,1788939900,btc-updown-15m-1788939900,-0.001386,0,0,avant clôture #1
A,1788940800,btc-updown-15m-1788940800,-0.00013986,0,0,après clôture #2
B,1788940800,btc-updown-15m-1788940800,-0.018505,0,0,entre #1 et #2
C,1788940800,btc-updown-15m-1788940800,-0.00013986,0,0,après clôture #2
A,1788941700,btc-updown-15m-1788941700,-0.001386,0,0,entre #1 et #2
B,1788941700,btc-updown-15m-1788941700,-0.00665,0,0,entre #1 et #2
C,1788941700,btc-updown-15m-1788941700,-0.001386,0,0,entre #1 et #2
A,1788942600,btc-updown-15m-1788942600,-0.001386,0,0,entre #1 et #2
B,1788942600,btc-updown-15m-1788942600,-0.0126,0,0,entre #1 et #2
C,1788942600,btc-updown-15m-1788942600,-0.001386,0,0,avant clôture #1
A,1788943500,btc-updown-15m-1788943500,-0.001386,0,0,avant clôture #1
B,1788943500,btc-updown-15m-1788943500,-0.0111125,0,0,entre #1 et #2
C,1788943500,btc-updown-15m-1788943500,-0.001386,0,0,entre #1 et #2
A,1788944400,btc-updown-15m-1788944400,-0.00013986,0,0,entre #1 et #2
B,1788944400,btc-updown-15m-1788944400,-0.020664,0,0,avant clôture #1
C,1788944400,btc-updown-15m-1788944400,-0.00013986,0,0,entre #1 et #2
A,1788945300,btc-updown-15m-1788945300,-0.001386,0,0,entre #1 et #2
B,1788945300,btc-updown-15m-1788945300,-0.0253617,0,0,avant clôture #1
C,1788945300,btc-updown-15m-1788945300,-0.001386,0,0,entre #1 et #2
A,1788946200,btc-updown-15m-1788946200,-0.001386,0,0,avant clôture #1
B,1788946200,btc-updown-15m-1788946200,-0.0158905,0,0,entre #1 et #2
C,1788946200,btc-updown-15m-1788946200,-0.001386,0,0,entre #1 et #2
A,1788947100,btc-updown-15m-1788947100,-0.001386,0,0,avant clôture #1
B,1788947100,btc-updown-15m-1788947100,-0.007896,0,0,entre #1 et #2
C,1788947100,btc-updown-15m-1788947100,-0.001386,0,0,avant clôture #1
A,1788948000,btc-updown-15m-1788948000,-0.001386,0,0,avant clôture #1
B,1788948000,btc-updown-15m-1788948000,-0.018505,0,0,avant clôture #1
C,1788948000,btc-updown-15m-1788948000,-0.001386,0,0,avant clôture #1
A,1788948900,btc-updown-15m-1788948900,-0.001386,0,0,avant clôture #1
B,1788948900,btc-updown-15m-1788948900,-0.009114,0,0,après clôture #2
C,1788948900,btc-updown-15m-1788948900,-0.001386,0,0,avant clôture #1
A,1788949800,btc-updown-15m-1788949800,-0.002744,0,0,après clôture #2
B,1788949800,btc-updown-15m-1788949800,-0.010304,0,0,après clôture #2
C,1788949800,btc-updown-15m-1788949800,-0.004074,0,0,entre #1 et #2
A,1788950700,btc-updown-15m-1788950700,-0.00127692,0,0,après clôture #2
B,1788950700,btc-updown-15m-1788950700,-0.005376,0,0,après clôture #2
C,1788950700,btc-updown-15m-1788950700,-0.001386,0,0,après clôture #2
A,1788951600,btc-updown-15m-1788951600,-0.001386,0,0,avant clôture #1
B,1788951600,btc-updown-15m-1788951600,-0.0126,0,0,avant clôture #1
C,1788951600,btc-updown-15m-1788951600,-0.001386,0,0,entre #1 et #2
A,1788952500,btc-updown-15m-1788952500,-0.004074,0,0,après clôture #2
B,1788952500,btc-updown-15m-1788952500,-0.012065,0,0,avant clôture #1
C,1788952500,btc-updown-15m-1788952500,-0.002744,0,0,avant clôture #1
A,1788953400,btc-updown-15m-1788953400,-0.001386,0,0,avant clôture #1
B,1788953400,btc-updown-15m-1788953400,-0.004074,0,0,entre #1 et #2
C,1788953400,btc-updown-15m-1788953400,-0.001386,0,0,après clôture #2
A,1788954300,btc-updown-15m-1788954300,-0.001386,0,0,avant clôture #1
B,1788954300,btc-updown-15m-1788954300,-0.014784,0,0,entre #1 et #2
C,1788954300,btc-updown-15m-1788954300,-0.001386,0,0,avant clôture #1
A,1788955200,btc-updown-15m-1788955200,-0.001386,0,0,avant clôture #1
B,1788955200,btc-updown-15m-1788955200,-0.014725,0,0,après clôture #2
C,1788955200,btc-updown-15m-1788955200,-0.001386,0,0,avant clôture #1
A,1788956100,btc-updown-15m-1788956100,-0.001386,0,0,entre #1 et #2
B,1788956100,btc-updown-15m-1788956100,-0.011466,0,0,après clôture #2
C,1788956100,btc-updown-15m-1788956100,-0.001386,0,0,entre #1 et #2
A,1788957000,btc-updown-15m-1788957000,-0.001386,0,0,avant clôture #1
B,1788957000,btc-updown-15m-1788957000,-0.018505,0,0,après clôture #2
C,1788957000,btc-updown-15m-1788957000,-0.001386,0,0,avant clôture #1
A,1788957900,btc-updown-15m-1788957900,-0.001386,0,0,entre #1 et #2
B,1788957900,btc-updown-15m-1788957900,-0.017273,0,0,avant clôture #1
C,1788957900,btc-updown-15m-1788957900,-0.001386,0,0,entre #1 et #2
A,1788958800,btc-updown-15m-1788958800,-0.001386,0,0,avant clôture #1
B,1788958800,btc-updown-15m-1788958800,-0.0120643,0,0,après clôture #2
C,1788958800,btc-updown-15m-1788958800,-0.001386,0,0,avant clôture #1
A,1788959700,btc-updown-15m-1788959700,-0.00013986,0,0,après clôture #2
B,1788959700,btc-updown-15m-1788959700,-0.020885,0,0,entre #1 et #2
C,1788959700,btc-updown-15m-1788959700,-0.001386,0,0,avant clôture #1
A,1788960600,btc-updown-15m-1788960600,-0.001386,0,0,avant clôture #1
B,1788960600,btc-updown-15m-1788960600,-0.016013,0,0,avant clôture #1
C,1788960600,btc-updown-15m-1788960600,-0.001386,0,0,après clôture #2
A,1788961500,btc-updown-15m-1788961500,-0.001386,0,0,avant clôture #1
B,1788961500,btc-updown-15m-1788961500,-0.01785,0,0,entre #1 et #2
C,1788961500,btc-updown-15m-1788961500,-0.001386,0,0,avant clôture #1
A,1788962400,btc-updown-15m-1788962400,-0.001386,0,0,avant clôture #1
B,1788962400,btc-updown-15m-1788962400,-0.011466,0,0,après clôture #2
C,1788962400,btc-updown-15m-1788962400,-0.001386,0,0,avant clôture #1
A,1788963300,btc-updown-15m-1788963300,-0.001386,0,0,avant clôture #1
B,1788963300,btc-updown-15m-1788963300,-0.00665,0,0,avant clôture #1
C,1788963300,btc-updown-15m-1788963300,-0.001386,0,0,entre #1 et #2
A,1788964200,btc-updown-15m-1788964200,-0.001386,0,0,avant clôture #1
B,1788964200,btc-updown-15m-1788964200,-0.00665,0,0,après clôture #2
C,1788964200,btc-updown-15m-1788964200,-0.001386,0,0,avant clôture #1
A,1788965100,btc-updown-15m-1788965100,-0.001386,0,0,avant clôture #1
B,1788965100,btc-updown-15m-1788965100,-0.018505,0,0,entre #1 et #2
C,1788965100,btc-updown-15m-1788965100,-0.001386,0,0,avant clôture #1
A,1788966000,btc-updown-15m-1788966000,-0.000403972,0,0,après clôture #2
B,1788966000,btc-updown-15m-1788966000,-0.013409,0,0,avant clôture #1
C,1788966000,btc-updown-15m-1788966000,-0.000403972,0,0,après clôture #2
A,1788966900,btc-updown-15m-1788966900,-0.001386,0,0,avant clôture #1
B,1788966900,btc-updown-15m-1788966900,-0.0149101,0,0,après clôture #2
C,1788966900,btc-updown-15m-1788966900,-0.001386,0,0,avant clôture #1
A,1788967800,btc-updown-15m-1788967800,-0.001386,0,0,avant clôture #1
B,1788967800,btc-updown-15m-1788967800,-0.014725,0,0,après clôture #2
C,1788967800,btc-updown-15m-1788967800,-0.001386,0,0,avant clôture #1
A,1788968700,btc-updown-15m-1788968700,-0.001386,0,0,avant clôture #1
B,1788968700,btc-updown-15m-1788968700,-0.011466,0,0,avant clôture #1
C,1788968700,btc-updown-15m-1788968700,-0.001386,0,0,avant clôture #1
A,1788969600,btc-updown-15m-1788969600,-0.001386,0,0,avant clôture #1
B,1788969600,btc-updown-15m-1788969600,-0.022033,0,0,avant clôture #1
C,1788969600,btc-updown-15m-1788969600,-0.001386,0,0,avant clôture #1
A,1788970500,btc-updown-15m-1788970500,-0.00124866,0,0,après clôture #2
B,1788970500,btc-updown-15m-1788970500,-0.014725,0,0,entre #1 et #2
C,1788970500,btc-updown-15m-1788970500,-0.00124866,0,0,après clôture #2
A,1788971400,btc-updown-15m-1788971400,-0.001386,0,0,avant clôture #1
B,1788971400,btc-updown-15m-1788971400,-0.002744,0,0,après clôture #2
C,1788971400,btc-updown-15m-1788971400,-0.001386,0,0,avant clôture #1
A,1788972300,btc-updown-15m-1788972300,-0.001386,0,0,avant clôture #1
B,1788972300,btc-updown-15m-1788972300,-0.014725,0,0,après clôture #2
C,1788972300,btc-updown-15m-1788972300,-0.001386,0,0,avant clôture #1
A,1788973200,btc-updown-15m-1788973200,-0.001386,0,0,avant clôture #1
B,1788973200,btc-updown-15m-1788973200,-0.011466,0,0,après clôture #2
C,1788973200,btc-updown-15m-1788973200,-0.001386,0,0,avant clôture #1
A,1788974100,btc-updown-15m-1788974100,-0.001386,0,0,avant clôture #1
B,1788974100,btc-updown-15m-1788974100,-0.0221422,0,0,entre #1 et #2
C,1788974100,btc-updown-15m-1788974100,-0.001386,0,0,après clôture #2
A,1788975000,btc-updown-15m-1788975000,-0.00013986,0,0,après clôture #2
B,1788975000,btc-updown-15m-1788975000,-0.017273,0,0,après clôture #2
C,1788975000,btc-updown-15m-1788975000,-0.001386,0,0,avant clôture #1
A,1788975900,btc-updown-15m-1788975900,-0.001386,0,0,avant clôture #1
B,1788975900,btc-updown-15m-1788975900,-0.014725,0,0,après clôture #2
C,1788975900,btc-updown-15m-1788975900,-0.001386,0,0,entre #1 et #2
A,1788976800,btc-updown-15m-1788976800,-0.001386,0,0,avant clôture #1
B,1788976800,btc-updown-15m-1788976800,-0.00965601,0,0,avant clôture #1
C,1788976800,btc-updown-15m-1788976800,-0.001386,0,0,avant clôture #1
A,1788977700,btc-updown-15m-1788977700,-0.001386,0,0,avant clôture #1
B,1788977700,btc-updown-15m-1788977700,-0.014725,0,0,entre #1 et #2
C,1788977700,btc-updown-15m-1788977700,-0.001386,0,0,avant clôture #1
A,1788978600,btc-updown-15m-1788978600,-0.001386,0,0,avant clôture #1
B,1788978600,btc-updown-15m-1788978600,-0.0172886,0,0,entre #1 et #2
C,1788978600,btc-updown-15m-1788978600,-0.001386,0,0,avant clôture #1
A,1788979500,btc-updown-15m-1788979500,-0.001386,0,0,avant clôture #1
