slug,duree,ecart_pb,n_achats_apres,n_marge_pos_apres,parts_marge_pos_apres,profit_apres,prix_min_apres,delai_median_s_apres,n_achats_avant,n_marge_pos_avant,parts_marge_pos_avant,profit_avant,prix_min_avant,delai_median_s_avant
btc-updown-15m-1788551100,15m,13.1562,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788551100,5m,7.65921,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788551400,5m,-8.24264,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788551700,5m,13.7468,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788552000,15m,6.00109,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788552000,5m,9.08116,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788552300,5m,-3.52653,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788552600,5m,0.449414,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788552900,15m,-6.79618,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788552900,5m,0.407264,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788553200,5m,-4.35322,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788553500,5m,-2.85118,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788553800,15m,-7.03692,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788553800,5m,-2.76404,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788554100,5m,-0.356973,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788554400,5m,-3.91723,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788554700,15m,-0.860673,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788554700,5m,7.57157,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788555000,5m,-4.34682,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788555300,5m,-4.08082,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788555600,15m,11.1332,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788555600,5m,5.87524,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788555900,5m,3.01629,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788556200,5m,2.23788,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788556500,15m,-0.550372,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788556500,5m,3.26582,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788556800,5m,-2.08694,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788557100,5m,-1.72836,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788557400,15m,-0.554051,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788557400,5m,2.10473,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788557700,5m,0.0779981,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788558000,5m,-2.7362,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788558300,15m,-15.2011,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788558300,5m,-2.2011,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788558600,5m,-20.5338,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788558900,5m,7.54643,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788559200,15m,2.90669,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788559200,5m,2.98474,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788559500,5m,-2.10695,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788559800,5m,2.02934,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788560100,15m,2.47167,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788560100,5m,3.86933,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788560400,5m,-0.350524,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788560700,5m,-1.04664,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788561000,15m,-2.68744,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788561000,5m,-0.86922,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788561300,5m,2.07647,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788561600,5m,-3.89404,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788561900,15m,-4.48546,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788561900,5m,-4.57362,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788562200,5m,2.39449,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788562500,5m,-2.30573,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788562800,15m,-2.96124,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788562800,5m,0.745303,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788563100,5m,0.792171,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788563400,5m,-4.49809,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788563700,15m,16.2196,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788563700,5m,1.24705,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788564000,5m,10.0244,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788564300,5m,4.94126,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788564600,15m,-9.32661,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788564600,5m,-7.436,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788564900,5m,-0.962386,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788565200,5m,-0.929724,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788565500,15m,-1.18678,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788565500,5m,-1.94586,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788565800,5m,-3.74869,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788566100,5m,4.50961,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788566400,15m,2.55554,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788566400,5m,-1.78695,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788566700,5m,-0.227082,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788567000,5m,4.57045,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788567300,15m,-3.70481,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788567300,5m,-5.93451,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788567600,5m,0.9597,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788567900,5m,1.27121,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788568200,15m,-0.51588,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788568200,5m,0.145637,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788568500,5m,-1.7404,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788568800,5m,1.07908,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788569100,15m,-10.371,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788569100,5m,-5.71434,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788569400,5m,4.45208,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788569700,5m,-9.10734,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788570000,15m,11.7861,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788570000,5m,5.15873,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788570300,5m,4.40934,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788570600,5m,2.21366,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788570900,15m,-0.713404,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788570900,5m,1.43127,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788571200,5m,-0.600077,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788571500,5m,-1.54439,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788571800,15m,-2.69126,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788571800,5m,3.05212,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788572100,5m,-6.85802,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788572400,5m,1.11716,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788572700,15m,-10.7448,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788572700,5m,-4.39132,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788573000,5m,-0.48448,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788573300,5m,-5.87206,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788573600,15m,2.6857,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788573600,5m,-5.50626,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788573900,5m,4.97007,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788574200,5m,3.2248,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788574500,15m,-5.80568,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788574500,5m,1.80369,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788574800,5m,0.688322,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788575100,5m,-8.29575,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788575400,15m,11.9509,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788575400,5m,4.59259,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788575700,5m,3.64994,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788576000,5m,3.70369,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788576300,15m,-6.09077,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788576300,5m,-6.16479,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788576600,5m,-0.447681,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788576900,5m,0.521774,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788577200,15m,-3.07392,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788577200,5m,-1.59989,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788577500,5m,-3.57785,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788577800,5m,2.10434,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788578100,15m,4.66829,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788578100,5m,5.50044,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788578400,5m,1.25703,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788578700,5m,-2.08846,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788579000,15m,4.78598,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788579000,5m,1.91683,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788579300,5m,2.21561,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788579600,5m,0.652844,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788579900,15m,-4.51154,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788579900,5m,0.0178041,55,55,3622.75,41.5935,0.97,0,32,32,578.845,33.4522,0.87,-2
btc-updown-5m-1788580200,5m,-2.14346,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788580500,5m,-2.38639,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788580800,15m,-5.64545,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788580800,5m,-3.2398,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788581100,5m,1.48798,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788581400,5m,-3.89383,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788581700,15m,3.29043,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788581700,5m,3.27733,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788582000,5m,1.07538,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788582300,5m,-1.06217,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788582600,15m,-3.78722,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788582600,5m,-1.2183,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788582900,5m,-3.05113,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788583200,5m,0.482048,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788583500,15m,-2.90753,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788583500,5m,1.68674,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788583800,5m,-1.06498,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788584100,5m,-3.5289,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788584400,15m,5.82679,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788584400,5m,-6.12909,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788584700,5m,0.453894,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788585000,5m,11.5088,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788585300,15m,2.10288,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788585300,5m,-0.726057,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788585600,5m,-3.3309,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788585900,5m,6.1621,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788586200,15m,-3.84574,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788586200,5m,1.93163,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788586500,5m,-1.84774,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788586800,5m,-3.92924,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788587100,15m,4.33042,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788587100,5m,-5.03329,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788587400,5m,8.84222,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788587700,5m,0.525748,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788588000,15m,6.33563,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788588000,5m,3.12878,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788588300,5m,-2.81494,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788588600,5m,6.02248,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788588900,15m,1.56449,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788588900,5m,-0.801668,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788589200,5m,1.72039,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788589500,5m,0.645843,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788589800,15m,3.63161,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788589800,5m,-0.583014,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788590100,5m,5.22101,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788590400,5m,-1.00561,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788590700,15m,-2.11133,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788590700,5m,-0.495309,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788591000,5m,-0.924678,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788591300,5m,-0.691485,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788591600,15m,4.86984,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788591600,5m,2.64601,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788591900,5m,1.3606,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788592200,5m,0.862525,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788592500,15m,3.83651,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788592500,5m,-1.16943,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788592800,5m,2.83257,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788593100,5m,2.17333,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788593400,15m,0.547116,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788593400,5m,0.505249,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788593700,5m,0.352583,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788594000,5m,-0.310707,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788594300,15m,-2.07325,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788594300,5m,1.01159,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788594600,5m,-0.626213,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788594900,5m,-2.45847,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788595200,15m,-6.47549,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788595200,5m,-6.24509,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788595500,5m,-1.06422,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788595800,5m,0.833768,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788596100,15m,-2.89895,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788596100,5m,4.3279,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788596400,5m,-6.67605,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788596700,5m,-0.548041,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788597000,15m,-3.58792,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788597000,5m,-7.34922,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788597300,5m,4.77577,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788597600,5m,-1.01122,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788597900,15m,4.30183,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788597900,5m,-1.56812,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788598200,5m,2.53987,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788598500,5m,3.33015,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788598800,15m,8.75242,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788598800,5m,6.07428,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788599100,5m,-0.368212,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788599400,5m,3.04484,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788599700,15m,-3.1225,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788599700,5m,-3.23837,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788600000,5m,-0.0162866,29,29,2128.66,19.8114,0.99,0,30,30,643.404,7.06292,0.98,-2
btc-updown-5m-1788600300,5m,0.132188,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788600600,15m,-3.26801,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788600600,5m,0.390437,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788600900,5m,-0.861016,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788601200,5m,-2.79753,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788601500,15m,-5.05412,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788601500,5m,-2.74244,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788601800,5m,0.196392,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788602100,5m,-2.50866,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788602400,15m,-1.3022,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788602400,5m,0.958447,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788602700,5m,-1.12418,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788603000,5m,-1.13637,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788603300,15m,-0.650806,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788603300,5m,0.39174,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788603600,5m,2.98726,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788603900,5m,-4.02856,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788604200,15m,-1.5911,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788604200,5m,3.76132,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788604500,5m,-3.52495,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788604800,5m,-1.82611,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788605100,15m,5.5249,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788605100,5m,-1.09997,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788605400,5m,3.69043,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788605700,5m,2.93408,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788606000,15m,-0.352463,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788606000,5m,-1.04523,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788606300,5m,3.03674,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788606600,5m,-2.3432,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788606900,15m,-2.13495,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788606900,5m,-2.13993,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788607200,5m,0.0574297,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788607500,5m,-0.0524553,0,0,0,0,,,2,2,385.81,3.59073,0.99,-2
btc-updown-15m-1788607800,15m,-0.534872,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788607800,5m,1.66368,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788608100,5m,-0.103439,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788608400,5m,-2.09476,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788608700,15m,-0.860605,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788608700,5m,1.08506,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788609000,5m,4.32487,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788609300,5m,-6.26762,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788609600,15m,6.49016,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788609600,5m,5.17016,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788609900,5m,2.55659,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788610200,5m,-1.23695,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788610500,15m,-0.425457,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788610500,5m,-0.861813,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788610800,5m,1.79682,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788611100,5m,-1.36018,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788611400,15m,9.13121,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788611400,5m,2.67112,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788611700,5m,2.62663,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788612000,5m,3.83073,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788612300,15m,-2.54221,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788612300,5m,-1.12029,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788612600,5m,0.570336,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788612900,5m,-1.9923,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788613200,15m,-0.34176,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788613200,5m,-1.37433,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788613500,5m,-0.997381,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788613800,5m,2.0303,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788614100,15m,5.54609,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788614100,5m,-2.58275,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788614400,5m,8.97747,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788614700,5m,-0.845768,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788615000,15m,-13.4715,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788615000,5m,-3.36578,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788615300,5m,-7.76105,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788615600,5m,-2.34989,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788615900,15m,-3.2063,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788615900,5m,5.96944,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788616200,5m,-9.6789,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788616500,5m,0.509127,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788616800,15m,6.47814,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788616800,5m,3.4604,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788617100,5m,4.53676,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788617400,5m,-1.51937,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788617700,15m,7.20491,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788617700,5m,0.537876,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788618000,5m,-0.101111,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788618300,5m,6.76786,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788618600,15m,-2.18342,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788618600,5m,1.70434,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788618900,5m,-1.10532,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788619200,5m,-2.78208,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788619500,15m,4.67078,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788619500,5m,2.26878,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788619800,5m,1.51526,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788620100,5m,0.886062,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788620400,15m,-3.67929,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788620400,5m,-1.3596,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788620700,5m,-0.70407,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788621000,5m,-1.61606,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788621300,15m,-2.8575,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788621300,5m,-4.1416,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788621600,5m,8.54032,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788621900,5m,-7.24949,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788622200,15m,7.57433,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788622200,5m,1.65243,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788622500,5m,2.44078,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788622800,5m,3.47929,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788623100,15m,5.63616,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788623100,5m,-1.25753,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788623400,5m,1.78283,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788623700,5m,5.11082,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788624000,15m,-4.63617,0,0,0,0,,,0,0,0,0,,
