slug,duration,half,strategy,label,side,price,t_place,t_cancel,q_ahead,crossing,placed,executed,t_fill,delay_fill_s,fill_reason,y,would_win,pnl_per_share,pnl_per_placed_share,pnl_order,rebate_per_share,model
btc-updown-15m-1789470900,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789470840.0,1789470900.0,100.0,True,False,False,,,,0.0,0.0,,,,,
btc-updown-15m-1789470900,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789470840.0,1789470900.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789471800,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789471740.0,1789471800.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789471800,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789471740.0,1789471800.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789472700,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789472640.0,1789472700.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789472700,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789472640.0,1789472700.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789473600,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789473540.0,1789473600.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789473600,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789473540.0,1789473600.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789474500,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789474440.0,1789474500.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789474500,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789474440.0,1789474500.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789475400,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789475340.0,1789475400.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789475400,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789475340.0,1789475400.0,91.0,False,True,True,1789475401.0,61.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-15m-1789476300,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789476240.0,1789476300.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789476300,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789476240.0,1789476300.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789477200,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789477140.0,1789477200.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789477200,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789477140.0,1789477200.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789478100,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789478040.0,1789478100.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789478100,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789478040.0,1789478100.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789479000,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789478940.0,1789479000.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789479000,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789478940.0,1789479000.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789479900,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789479840.0,1789479900.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789479900,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789479840.0,1789479900.0,91.0,True,False,False,,,,1.0,0.0,,,,,
btc-updown-15m-1789480800,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789480740.0,1789480800.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789480800,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789480740.0,1789480800.0,91.0,True,False,False,,,,0.0,1.0,,,,,
btc-updown-15m-1789481700,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789481640.0,1789481700.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789481700,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789481640.0,1789481700.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789482600,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789482540.0,1789482600.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789482600,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789482540.0,1789482600.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789483500,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789483440.0,1789483500.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789483500,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789483440.0,1789483500.0,91.0,True,False,False,,,,1.0,0.0,,,,,
btc-updown-15m-1789484400,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789484340.0,1789484400.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789484400,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789484340.0,1789484400.0,91.0,True,False,False,,,,1.0,0.0,,,,,
btc-updown-15m-1789485300,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789485240.0,1789485300.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789485300,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789485240.0,1789485300.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789486200,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789486140.0,1789486200.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789486200,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789486140.0,1789486200.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789487100,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789487040.0,1789487100.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789487100,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789487040.0,1789487100.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789488000,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789487940.0,1789488000.0,100.0,True,False,False,,,,0.0,0.0,,,,,
btc-updown-15m-1789488000,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789487940.0,1789488000.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789488900,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789488840.0,1789488900.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789488900,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789488840.0,1789488900.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789489800,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789489740.0,1789489800.0,100.0,False,True,True,1789489801.0,61.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-15m-1789489800,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789489740.0,1789489800.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789490700,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789490640.0,1789490700.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789490700,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789490640.0,1789490700.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789491600,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789491540.0,1789491600.0,100.0,False,True,True,1789491600.0,60.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-15m-1789491600,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789491540.0,1789491600.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789492500,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789492440.0,1789492500.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789492500,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789492440.0,1789492500.0,91.0,False,True,True,1789492486.0,46.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-15m-1789493400,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789493340.0,1789493400.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789493400,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789493340.0,1789493400.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789494300,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789494240.0,1789494300.0,100.0,True,False,False,,,,1.0,1.0,,,,,
btc-updown-15m-1789494300,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789494240.0,1789494300.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789495200,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789495140.0,1789495200.0,100.0,False,True,True,1789495185.0,45.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-15m-1789495200,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789495140.0,1789495200.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789496100,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789496040.0,1789496100.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789496100,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789496040.0,1789496100.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789497000,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789496940.0,1789497000.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789497000,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789496940.0,1789497000.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789497900,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789497840.0,1789497900.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789497900,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789497840.0,1789497900.0,91.0,False,True,True,1789497898.0,58.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-15m-1789498800,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789498740.0,1789498800.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789498800,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789498740.0,1789498800.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789499700,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789499640.0,1789499700.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789499700,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789499640.0,1789499700.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789500600,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789500540.0,1789500600.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789500600,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789500540.0,1789500600.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789501500,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789501440.0,1789501500.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789501500,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789501440.0,1789501500.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789502400,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789502340.0,1789502400.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789502400,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789502340.0,1789502400.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789503300,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789503240.0,1789503300.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789503300,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789503240.0,1789503300.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789504200,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789504140.0,1789504200.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789504200,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789504140.0,1789504200.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789505100,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789505040.0,1789505100.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789505100,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789505040.0,1789505100.0,91.0,True,False,False,,,,1.0,0.0,,,,,
btc-updown-15m-1789506000,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789505940.0,1789506000.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789506000,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789505940.0,1789506000.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789506900,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789506840.0,1789506900.0,100.0,False,True,True,1789506886.0,46.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-15m-1789506900,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789506840.0,1789506900.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789507800,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789507740.0,1789507800.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789507800,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789507740.0,1789507800.0,91.0,True,False,False,,,,1.0,0.0,,,,,
btc-updown-15m-1789508700,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789508640.0,1789508700.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789508700,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789508640.0,1789508700.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789509600,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789509540.0,1789509600.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789509600,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789509540.0,1789509600.0,91.0,True,False,False,,,,0.0,1.0,,,,,
btc-updown-15m-1789510500,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789510440.0,1789510500.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789510500,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789510440.0,1789510500.0,91.0,True,False,False,,,,1.0,0.0,,,,,
btc-updown-15m-1789511400,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789511340.0,1789511400.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789511400,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789511340.0,1789511400.0,91.0,True,False,False,,,,1.0,0.0,,,,,
btc-updown-15m-1789512300,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789512240.0,1789512300.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789512300,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789512240.0,1789512300.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789513200,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789513140.0,1789513200.0,100.0,False,True,True,1789513194.0,54.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-15m-1789513200,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789513140.0,1789513200.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789514100,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789514040.0,1789514100.0,100.0,False,True,True,1789514046.0,6.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-15m-1789514100,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789514040.0,1789514100.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789515000,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789514940.0,1789515000.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789515000,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789514940.0,1789515000.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789515900,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789515840.0,1789515900.0,100.0,False,True,True,1789515900.0,60.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-15m-1789515900,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789515840.0,1789515900.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789516800,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789516740.0,1789516800.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789516800,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789516740.0,1789516800.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789517700,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789517640.0,1789517700.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789517700,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789517640.0,1789517700.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789518600,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789518540.0,1789518600.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789518600,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789518540.0,1789518600.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789519500,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789519440.0,1789519500.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789519500,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789519440.0,1789519500.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789520400,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789520340.0,1789520400.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789520400,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789520340.0,1789520400.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789521300,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789521240.0,1789521300.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789521300,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789521240.0,1789521300.0,91.0,False,True,True,1789521277.0,37.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-15m-1789522200,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789522140.0,1789522200.0,100.0,True,False,False,,,,0.0,0.0,,,,,
btc-updown-15m-1789522200,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789522140.0,1789522200.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789523100,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789523040.0,1789523100.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789523100,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789523040.0,1789523100.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789524000,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789523940.0,1789524000.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789524000,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789523940.0,1789524000.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789524900,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789524840.0,1789524900.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789524900,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789524840.0,1789524900.0,91.0,False,True,True,1789524891.0,51.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-15m-1789525800,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789525740.0,1789525800.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789525800,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789525740.0,1789525800.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789526700,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789526640.0,1789526700.0,100.0,True,False,False,,,,0.0,0.0,,,,,
btc-updown-15m-1789526700,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789526640.0,1789526700.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789527600,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789527540.0,1789527600.0,100.0,False,True,True,1789527601.0,61.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-15m-1789527600,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789527540.0,1789527600.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789528500,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789528440.0,1789528500.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-15m-1789528500,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789528440.0,1789528500.0,91.0,False,True,True,1789528500.0,60.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-15m-1789529400,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789529340.0,1789529400.0,100.0,False,True,True,1789529389.0,49.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-15m-1789529400,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789529340.0,1789529400.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789530300,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789530240.0,1789530300.0,100.0,False,True,True,1789530297.0,57.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-15m-1789530300,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789530240.0,1789530300.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789531200,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789531140.0,1789531200.0,100.0,False,True,True,1789531198.0,58.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-15m-1789531200,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789531140.0,1789531200.0,91.0,True,False,False,,,,1.0,0.0,,,,,
btc-updown-15m-1789532100,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789532040.0,1789532100.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789532100,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789532040.0,1789532100.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789533000,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789532940.0,1789533000.0,100.0,False,True,True,1789533001.0,61.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-15m-1789533000,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789532940.0,1789533000.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789533900,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789533840.0,1789533900.0,100.0,False,True,True,1789533898.0,58.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-15m-1789533900,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789533840.0,1789533900.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789534800,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789534740.0,1789534800.0,100.0,False,True,True,1789534782.0,42.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-15m-1789534800,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789534740.0,1789534800.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789535700,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789535640.0,1789535700.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789535700,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789535640.0,1789535700.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789536600,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789536540.0,1789536600.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789536600,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789536540.0,1789536600.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-15m-1789537500,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789537440.0,1789537500.0,100.0,False,True,True,1789537495.0,55.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-15m-1789537500,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789537440.0,1789537500.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-15m-1789538400,15m,2e moitié,two_sided,0.48/S+0,up,0.48,1789538340.0,1789538400.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-15m-1789538400,15m,2e moitié,two_sided,0.48/S+0,down,0.48,1789538340.0,1789538400.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
